address,age_years,last_service_years_ago,seasonality,risk_score,recommended_action
1460.0,31,7,Winter,7,Monitor
1828.0,29,9,Summer,5,Monitor
734.0,90,4,Winter,7,Monitor
2034.0,60,8,Summer,9,Immediate Action
1910.0,7,4,Winter,2,Routine
2061.0,41,4,Summer,5,Monitor
1825.0,108,6,Winter,2,Routine
1627.0,8,7,Summer,4,Routine
2268.0,108,0,Spring,5,Monitor
931.0,72,6,Autumn,8,Immediate Action
2271.0,56,6,Winter,3,Routine
1447.0,81,9,Autumn,1,Routine
2783.0,75,2,Summer,6,Monitor
2043.0,51,3,Autumn,9,Immediate Action
932.0,65,7,Autumn,5,Monitor
2785.0,86,5,Summer,6,Monitor
1911.0,107,5,Autumn,3,Routine
934.0,19,4,Summer,8,Immediate Action
727.0,103,5,Spring,8,Immediate Action
305.0,88,9,Summer,2,Routine
2044.0,91,1,Autumn,1,Routine
243.0,26,6,Winter,4,Routine
2043.0,19,2,Summer,5,Monitor
2782.0,82,2,Winter,9,Immediate Action
2137.0,74,6,Spring,8,Immediate Action
2033.0,70,2,Winter,6,Monitor
731.0,105,6,Winter,9,Immediate Action
2091.0,25,5,Winter,6,Monitor
1162.0,52,9,Autumn,7,Monitor
1320.0,22,1,Winter,2,Routine
1311.0,10,5,Summer,8,Immediate Action
1827.0,76,2,Autumn,7,Monitor
772.0,29,8,Winter,1,Routine
1206.0,57,9,Spring,2,Routine
1322.0,116,2,Summer,6,Monitor
1209.0,72,4,Autumn,6,Monitor
2416.0,79,3,Autumn,1,Routine
1163.0,55,3,Winter,4,Routine
1307.0,52,4,Summer,2,Routine
1313.0,20,1,Spring,8,Immediate Action
1980.0,73,1,Spring,4,Routine
734.0,9,6,Winter,2,Routine
1318.0,117,7,Winter,7,Monitor
1310.0,52,4,Winter,2,Routine
1310.0,34,5,Autumn,1,Routine
1320.0,31,3,Winter,1,Routine
1911.0,19,3,Winter,1,Routine
944.0,40,9,Autumn,7,Monitor
634.0,58,0,Spring,9,Immediate Action
1319.0,27,6,Autumn,5,Monitor
1660.0,23,3,Autumn,1,Routine
862.0,59,7,Spring,8,Immediate Action
2781.0,113,6,Autumn,3,Routine
2784.0,29,6,Summer,6,Monitor
862.0,84,9,Spring,7,Monitor
184.0,44,5,Winter,3,Routine
185.0,93,8,Spring,8,Immediate Action
697.0,45,6,Autumn,1,Routine
1097.0,60,1,Winter,1,Routine
618.0,53,5,Summer,1,Routine
1419.0,24,8,Summer,3,Routine
2148.0,30,4,Winter,1,Routine
1463.0,19,1,Spring,4,Routine
2057.0,37,7,Winter,2,Routine
1616.0,9,3,Spring,4,Routine
1826.0,118,7,Spring,5,Monitor
926.0,73,0,Autumn,6,Monitor
1615.0,12,8,Winter,6,Monitor
607.0,100,0,Spring,6,Monitor
606.0,60,0,Autumn,5,Monitor
1422.0,11,8,Autumn,1,Routine
1094.0,60,2,Summer,2,Routine
931.0,107,8,Winter,7,Monitor
931.0,91,3,Summer,1,Routine
934.0,34,0,Winter,5,Monitor
926.0,14,8,Summer,5,Monitor
2225.0,31,8,Winter,6,Monitor
929.0,115,4,Winter,2,Routine
1434.0,10,9,Autumn,2,Routine
949.0,69,8,Winter,8,Immediate Action
113.0,5,5,Autumn,6,Monitor
684.0,41,2,Autumn,6,Monitor
943.0,112,0,Winter,3,Routine
959.0,14,5,Autumn,9,Immediate Action
683.0,11,8,Autumn,6,Monitor
669.0,47,3,Summer,6,Monitor
619.0,101,5,Winter,6,Monitor
687.0,71,5,Autumn,9,Immediate Action
931.0,104,0,Summer,3,Routine
1699.0,41,5,Summer,9,Immediate Action
1501.0,83,9,Spring,5,Monitor
608.0,29,3,Summer,3,Routine
522.0,21,0,Winter,4,Routine
522.0,87,3,Winter,5,Monitor
1565.0,17,9,Autumn,1,Routine
184.0,43,6,Autumn,1,Routine
2151.0,110,2,Spring,1,Routine
2031.0,15,6,Autumn,6,Monitor
2383.0,49,2,Spring,5,Monitor
1564.0,80,2,Winter,2,Routine
1086.0,32,1,Summer,4,Routine
931.0,55,1,Summer,9,Immediate Action
1417.0,45,3,Summer,6,Monitor
1421.0,64,2,Summer,3,Routine
1207.0,23,4,Winter,9,Immediate Action
926.0,5,1,Summer,6,Monitor
1696.0,64,9,Autumn,6,Monitor
956.0,9,0,Summer,5,Monitor
1695.0,57,6,Autumn,8,Immediate Action
1696.0,27,3,Summer,7,Monitor
408.0,117,9,Spring,9,Immediate Action
1099.0,93,9,Winter,6,Monitor
1456.0,31,0,Summer,8,Immediate Action
1096.0,82,2,Autumn,4,Routine
1102.0,17,3,Autumn,4,Routine
606.0,69,3,Autumn,5,Monitor
736.0,105,3,Winter,2,Routine
1921.0,5,4,Winter,1,Routine
875.0,108,4,Autumn,9,Immediate Action
926.0,49,9,Winter,8,Immediate Action
925.0,97,4,Summer,1,Routine
2748.0,20,4,Spring,2,Routine
926.0,68,1,Spring,4,Routine
2274.0,39,7,Autumn,8,Immediate Action
1343.0,91,6,Autumn,2,Routine
931.0,89,4,Winter,9,Immediate Action
930.0,8,4,Spring,3,Routine
934.0,81,7,Summer,1,Routine
2747.0,41,7,Spring,6,Monitor
709.0,67,6,Winter,7,Monitor
1418.0,44,9,Spring,4,Routine
49.0,14,3,Spring,9,Immediate Action
2808.0,83,9,Spring,6,Monitor
1430.0,60,3,Winter,6,Monitor
709.0,102,6,Autumn,3,Routine
115.0,21,8,Summer,9,Immediate Action
928.0,77,9,Spring,9,Immediate Action
735.0,32,1,Winter,2,Routine
1565.0,47,9,Spring,5,Monitor
2030.0,97,1,Spring,9,Immediate Action
430.0,15,7,Spring,4,Routine
346.0,109,3,Winter,7,Monitor
1693.0,80,6,Spring,5,Monitor
1895.0,31,0,Summer,5,Monitor
1694.0,16,8,Spring,2,Routine
1366.0,37,0,Winter,7,Monitor
1561.0,23,8,Winter,1,Routine
1893.0,8,1,Winter,6,Monitor
1446.0,84,9,Spring,1,Routine
1896.0,84,5,Summer,6,Monitor
929.0,95,3,Summer,3,Routine
1433.0,63,7,Autumn,1,Routine
2171.0,65,3,Winter,2,Routine
273.0,21,8,Winter,3,Routine
1459.0,76,9,Spring,5,Monitor
609.0,89,2,Winter,7,Monitor
1001.0,97,8,Summer,7,Monitor
2150.0,112,4,Summer,6,Monitor
2733.0,106,9,Summer,5,Monitor
1893.0,51,0,Autumn,4,Routine
603.0,71,7,Spring,2,Routine
1632.0,102,4,Autumn,1,Routine
1633.0,107,5,Summer,3,Routine
1566.0,33,0,Autumn,4,Routine
605.0,63,8,Spring,3,Routine
1615.0,109,6,Winter,7,Monitor
1406.0,101,0,Spring,7,Monitor
693.0,105,8,Winter,7,Monitor
1634.0,110,3,Winter,2,Routine
2092.0,97,5,Winter,5,Monitor
271.0,25,0,Winter,1,Routine
523.0,84,5,Summer,5,Monitor
861.0,82,4,Winter,5,Monitor
433.0,101,7,Autumn,6,Monitor
2755.0,15,6,Winter,1,Routine
2151.0,59,3,Winter,8,Immediate Action
1696.0,88,5,Autumn,4,Routine
2108.0,105,8,Summer,7,Monitor
2090.0,32,0,Autumn,5,Monitor
1615.0,45,1,Winter,6,Monitor
531.0,32,7,Spring,8,Immediate Action
1437.0,16,3,Spring,9,Immediate Action
1311.0,96,3,Summer,9,Immediate Action
628.0,118,4,Autumn,2,Routine
1170.0,111,0,Autumn,3,Routine
2786.0,112,3,Autumn,2,Routine
1920.0,102,4,Autumn,6,Monitor
1296.0,38,8,Spring,9,Immediate Action
2116.0,88,9,Winter,2,Routine
2114.0,95,8,Autumn,3,Routine
2032.0,46,5,Winter,5,Monitor
1314.0,99,3,Winter,5,Monitor
1312.0,103,8,Autumn,9,Immediate Action
1444.0,30,8,Summer,3,Routine
2064.0,47,7,Summer,7,Monitor
2064.0,25,4,Autumn,4,Routine
1894.0,86,8,Summer,5,Monitor
2140.0,96,7,Autumn,6,Monitor
869.0,107,3,Spring,4,Routine
2245.0,81,1,Spring,9,Immediate Action
2446.0,82,1,Summer,7,Monitor
1570.0,35,9,Spring,5,Monitor
1464.0,105,7,Summer,2,Routine
607.0,38,2,Summer,7,Monitor
868.0,5,4,Autumn,4,Routine
728.0,19,8,Winter,9,Immediate Action
2151.0,28,7,Autumn,2,Routine
1964.0,62,0,Spring,9,Immediate Action
925.0,39,1,Spring,7,Monitor
2628.0,47,7,Winter,2,Routine
865.0,46,1,Winter,7,Monitor
1978.0,86,0,Spring,8,Immediate Action
870.0,84,2,Winter,2,Routine
870.0,66,0,Spring,3,Routine
1432.0,96,9,Autumn,3,Routine
433.0,38,1,Summer,5,Monitor
2059.0,80,3,Autumn,2,Routine
1976.0,71,9,Summer,4,Routine
538.0,40,1,Winter,4,Routine
2107.0,55,7,Winter,1,Routine
2726.0,21,1,Autumn,7,Monitor
2064.0,89,2,Spring,2,Routine
689.0,104,7,Autumn,5,Monitor
1052.0,7,4,Winter,3,Routine
1306.0,16,7,Spring,7,Monitor
2721.0,27,8,Autumn,7,Monitor
1914.0,48,7,Autumn,8,Immediate Action
2327.0,64,0,Autumn,7,Monitor
604.0,68,6,Summer,2,Routine
1444.0,25,9,Winter,8,Immediate Action
860.0,68,2,Summer,5,Monitor
1907.0,92,4,Autumn,8,Immediate Action
1916.0,19,7,Summer,4,Routine
1830.0,116,2,Spring,3,Routine
1318.0,78,1,Spring,1,Routine
667.0,31,0,Summer,8,Immediate Action
2723.0,83,5,Summer,2,Routine
1617.0,108,8,Autumn,9,Immediate Action
2717.0,23,8,Winter,9,Immediate Action
632.0,67,8,Summer,7,Monitor
546.0,51,5,Summer,6,Monitor
2725.0,84,9,Winter,9,Immediate Action
949.0,15,0,Autumn,6,Monitor
68.0,83,3,Winter,9,Immediate Action
771.0,43,3,Autumn,1,Routine
1912.0,58,6,Summer,5,Monitor
1110.0,28,2,Summer,3,Routine
2091.0,62,4,Winter,9,Immediate Action
2400.0,37,2,Spring,4,Routine
2060.0,13,9,Winter,9,Immediate Action
1494.0,103,9,Winter,4,Routine
1438.0,87,0,Winter,5,Monitor
1438.0,36,9,Autumn,9,Immediate Action
2173.0,34,6,Spring,2,Routine
265.0,37,0,Winter,2,Routine
378.0,48,3,Autumn,9,Immediate Action
2168.0,5,1,Autumn,6,Monitor
696.0,63,1,Spring,7,Monitor
1921.0,18,2,Spring,8,Immediate Action
2726.0,115,7,Spring,7,Monitor
695.0,96,9,Spring,2,Routine
1436.0,24,0,Autumn,6,Monitor
1359.0,78,1,Spring,5,Monitor
349.0,111,7,Winter,6,Monitor
532.0,41,5,Winter,8,Immediate Action
2726.0,26,7,Spring,6,Monitor
400.0,35,7,Autumn,1,Routine
1146.0,63,7,Winter,7,Monitor
2448.0,94,6,Autumn,2,Routine
2151.0,71,7,Spring,2,Routine
2277.0,92,1,Autumn,5,Monitor
1145.0,34,1,Winter,3,Routine
2064.0,85,4,Winter,1,Routine
1915.0,70,5,Winter,6,Monitor
2064.0,107,8,Winter,6,Monitor
1691.0,68,6,Winter,4,Routine
594.0,23,6,Autumn,7,Monitor
1296.0,83,9,Summer,2,Routine
2618.0,68,1,Autumn,4,Routine
121.0,58,1,Spring,3,Routine
1690.0,37,6,Winter,6,Monitor
1444.0,30,0,Winter,2,Routine
2866.0,99,1,Summer,1,Routine
659.0,73,0,Winter,8,Immediate Action
2380.0,68,8,Summer,5,Monitor
686.0,41,4,Summer,3,Routine
1423.0,105,8,Autumn,1,Routine
1568.0,78,3,Autumn,1,Routine
735.0,47,9,Autumn,3,Routine
632.0,70,9,Winter,8,Immediate Action
2139.0,76,5,Spring,6,Monitor
866.0,20,2,Winter,5,Monitor
2680.0,74,6,Summer,6,Monitor
2843.0,42,5,Spring,7,Monitor
2681.0,58,4,Autumn,3,Routine
1429.0,93,5,Spring,4,Routine
595.0,39,5,Autumn,6,Monitor
1449.0,53,9,Summer,6,Monitor
2038.0,52,3,Winter,1,Routine
356.0,38,2,Winter,5,Monitor
2169.0,48,6,Spring,6,Monitor
949.0,92,6,Summer,7,Monitor
2620.0,15,5,Autumn,3,Routine
671.0,29,5,Spring,9,Immediate Action
1911.0,102,2,Summer,1,Routine
2844.0,9,5,Spring,6,Monitor
944.0,20,2,Autumn,9,Immediate Action
2246.0,81,7,Summer,3,Routine
1099.0,60,1,Summer,8,Immediate Action
291.0,64,3,Summer,6,Monitor
1364.0,10,6,Winter,2,Routine
694.0,82,5,Summer,4,Routine
2619.0,93,2,Summer,3,Routine
1455.0,29,8,Spring,3,Routine
1973.0,55,3,Spring,4,Routine
1305.0,17,1,Spring,4,Routine
943.0,84,5,Summer,6,Monitor
607.0,25,4,Autumn,8,Immediate Action
940.0,36,6,Winter,9,Immediate Action
717.0,44,2,Spring,2,Routine
1661.0,78,9,Summer,6,Monitor
2278.0,105,6,Summer,7,Monitor
1615.0,40,2,Winter,6,Monitor
7.0,117,7,Winter,6,Monitor
265.0,59,9,Winter,6,Monitor
1565.0,26,7,Spring,9,Immediate Action
944.0,104,2,Summer,8,Immediate Action
2724.0,71,1,Winter,6,Monitor
2280.0,73,9,Summer,4,Routine
2243.0,82,7,Autumn,2,Routine
1913.0,63,3,Summer,4,Routine
2759.0,105,0,Summer,4,Routine
1565.0,111,7,Autumn,2,Routine
2398.0,54,4,Autumn,6,Monitor
684.0,18,0,Winter,7,Monitor
1564.0,73,0,Spring,9,Immediate Action
626.0,71,0,Spring,4,Routine
1659.0,32,5,Summer,9,Immediate Action
1570.0,94,6,Summer,3,Routine
2247.0,43,3,Spring,6,Monitor
2812.0,7,7,Spring,6,Monitor
1614.0,50,3,Winter,6,Monitor
874.0,81,6,Spring,6,Monitor
1438.0,107,9,Autumn,5,Monitor
1342.0,35,4,Winter,3,Routine
729.0,22,0,Winter,7,Monitor
1459.0,51,9,Winter,5,Monitor
1443.0,60,4,Autumn,8,Immediate Action
272.0,97,3,Autumn,7,Monitor
1300.0,117,8,Spring,9,Immediate Action
2718.0,100,0,Autumn,7,Monitor
2310.0,33,1,Spring,4,Routine
2758.0,86,1,Autumn,1,Routine
2753.0,37,8,Spring,5,Monitor
357.0,83,3,Summer,7,Monitor
2114.0,113,0,Autumn,7,Monitor
2414.0,57,0,Autumn,3,Routine
1444.0,79,2,Autumn,6,Monitor
1309.0,61,3,Autumn,9,Immediate Action
692.0,46,6,Summer,3,Routine
878.0,85,0,Autumn,5,Monitor
877.0,87,2,Autumn,9,Immediate Action
1302.0,28,2,Winter,9,Immediate Action
1447.0,54,1,Autumn,9,Immediate Action
514.0,93,2,Winter,2,Routine
2398.0,88,0,Spring,6,Monitor
515.0,114,8,Autumn,8,Immediate Action
1301.0,95,9,Spring,3,Routine
1426.0,41,7,Spring,5,Monitor
2244.0,100,2,Spring,8,Immediate Action
537.0,103,9,Winter,7,Monitor
2727.0,18,3,Winter,2,Routine
1416.0,81,7,Summer,3,Routine
2728.0,60,3,Summer,6,Monitor
960.0,15,3,Autumn,6,Monitor
2139.0,82,4,Winter,8,Immediate Action
851.0,112,1,Summer,8,Immediate Action
852.0,88,2,Winter,9,Immediate Action
441.0,83,9,Winter,6,Monitor
2134.0,7,8,Summer,1,Routine
2133.0,9,1,Winter,1,Routine
1444.0,119,8,Spring,9,Immediate Action
685.0,85,6,Spring,6,Monitor
731.0,93,3,Winter,7,Monitor
2730.0,59,9,Winter,2,Routine
432.0,17,9,Spring,9,Immediate Action
1451.0,49,5,Autumn,5,Monitor
1305.0,114,0,Spring,9,Immediate Action
1929.0,102,5,Summer,7,Monitor
1694.0,97,4,Spring,9,Immediate Action
59.0,88,7,Winter,1,Routine
55.0,13,6,Spring,7,Monitor
731.0,12,6,Spring,7,Monitor
735.0,86,7,Summer,9,Immediate Action
874.0,39,8,Winter,7,Monitor
2321.0,38,6,Spring,6,Monitor
183.0,80,1,Autumn,8,Immediate Action
2089.0,40,3,Spring,8,Immediate Action
2444.0,94,2,Winter,2,Routine
1085.0,78,9,Winter,5,Monitor
1099.0,12,2,Spring,8,Immediate Action
68.0,44,1,Summer,9,Immediate Action
2361.0,94,7,Autumn,6,Monitor
1570.0,40,4,Winter,5,Monitor
1560.0,45,1,Spring,9,Immediate Action
1909.0,31,2,Autumn,4,Routine
1566.0,104,2,Autumn,7,Monitor
1570.0,60,9,Summer,5,Monitor
2245.0,82,8,Summer,6,Monitor
2478.0,41,1,Spring,4,Routine
1612.0,12,0,Summer,4,Routine
2315.0,32,6,Winter,8,Immediate Action
2322.0,114,6,Spring,9,Immediate Action
1450.0,72,8,Autumn,5,Monitor
874.0,116,4,Autumn,5,Monitor
1315.0,22,0,Autumn,7,Monitor
2035.0,88,0,Autumn,9,Immediate Action
2830.0,105,8,Summer,4,Routine
731.0,14,4,Spring,6,Monitor
949.0,101,9,Summer,5,Monitor
2621.0,115,6,Summer,9,Immediate Action
2678.0,59,9,Winter,5,Monitor
1529.0,39,2,Autumn,1,Routine
2277.0,53,9,Spring,2,Routine
1899.0,44,5,Spring,8,Immediate Action
1405.0,80,1,Summer,9,Immediate Action
2085.0,105,2,Autumn,1,Routine
977.0,70,6,Spring,8,Immediate Action
1408.0,11,8,Winter,8,Immediate Action
731.0,62,6,Spring,3,Routine
2437.0,74,8,Spring,7,Monitor
2415.0,9,9,Spring,9,Immediate Action
2432.0,17,9,Spring,3,Routine
1529.0,31,1,Autumn,6,Monitor
672.0,45,4,Spring,3,Routine
2719.0,87,6,Summer,2,Routine
20.0,58,0,Winter,6,Monitor
2863.0,71,8,Autumn,3,Routine
2364.0,93,2,Spring,6,Monitor
1409.0,60,5,Summer,2,Routine
1919.0,57,5,Autumn,7,Monitor
2621.0,53,9,Winter,5,Monitor
44.0,79,4,Autumn,3,Routine
1407.0,106,3,Autumn,2,Routine
2876.0,44,7,Winter,9,Immediate Action
1453.0,95,9,Winter,5,Monitor
1410.0,83,6,Summer,5,Monitor
2170.0,39,2,Summer,7,Monitor
378.0,105,8,Autumn,1,Routine
1921.0,119,8,Spring,9,Immediate Action
619.0,23,9,Winter,3,Routine
271.0,51,7,Winter,3,Routine
245.0,106,2,Autumn,2,Routine
2755.0,24,0,Autumn,3,Routine
30.0,26,1,Spring,3,Routine
1428.0,86,3,Autumn,6,Monitor
1427.0,52,6,Autumn,7,Monitor
1425.0,69,9,Autumn,5,Monitor
1906.0,44,1,Autumn,3,Routine
1905.0,8,7,Winter,9,Immediate Action
2831.0,41,4,Winter,7,Monitor
2298.0,108,0,Spring,9,Immediate Action
2172.0,105,0,Winter,1,Routine
324.0,111,5,Winter,9,Immediate Action
949.0,112,7,Winter,5,Monitor
1298.0,20,1,Spring,9,Immediate Action
2729.0,76,1,Summer,4,Routine
2449.0,96,8,Winter,4,Routine
2172.0,23,0,Spring,5,Monitor
2370.0,55,6,Summer,3,Routine
1444.0,28,5,Summer,5,Monitor
671.0,57,2,Autumn,5,Monitor
1570.0,41,5,Winter,3,Routine
75.0,50,4,Spring,7,Monitor
1419.0,113,0,Winter,5,Monitor
2637.0,96,9,Winter,2,Routine
2088.0,6,9,Winter,6,Monitor
1621.0,51,3,Autumn,6,Monitor
2371.0,20,8,Spring,6,Monitor
2358.0,90,7,Autumn,8,Immediate Action
1558.0,62,3,Spring,5,Monitor
1457.0,51,6,Spring,1,Routine
386.0,94,5,Autumn,2,Routine
1565.0,76,5,Spring,1,Routine
1570.0,40,1,Spring,2,Routine
2316.0,88,9,Autumn,6,Monitor
1570.0,42,8,Winter,6,Monitor
1464.0,32,0,Autumn,4,Routine
1444.0,57,6,Autumn,4,Routine
2365.0,69,1,Autumn,4,Routine
1979.0,101,6,Autumn,5,Monitor
1444.0,56,5,Summer,4,Routine
2359.0,99,0,Summer,3,Routine
1570.0,45,6,Summer,3,Routine
1496.0,59,1,Summer,8,Immediate Action
1569.0,102,9,Summer,8,Immediate Action
1571.0,46,4,Winter,3,Routine
2372.0,113,5,Summer,6,Monitor
1570.0,76,5,Winter,4,Routine
1570.0,89,0,Spring,2,Routine
1564.0,100,3,Summer,3,Routine
1974.0,22,4,Spring,2,Routine
2479.0,39,7,Spring,8,Immediate Action
1308.0,11,2,Autumn,3,Routine
1975.0,82,5,Winter,8,Immediate Action
87.0,104,8,Summer,9,Immediate Action
1146.0,87,9,Autumn,2,Routine
944.0,111,7,Spring,7,Monitor
2147.0,104,1,Autumn,3,Routine
2282.0,99,0,Spring,6,Monitor
1920.0,55,7,Summer,4,Routine
45.0,87,1,Summer,9,Immediate Action
2146.0,73,4,Summer,3,Routine
47.0,49,8,Autumn,4,Routine
1996.0,21,6,Spring,8,Immediate Action
1570.0,108,6,Summer,5,Monitor
1560.0,92,2,Spring,1,Routine
433.0,9,3,Autumn,6,Monitor
771.0,74,8,Winter,2,Routine
728.0,69,2,Winter,5,Monitor
2367.0,26,6,Summer,4,Routine
2150.0,30,1,Autumn,2,Routine
1208.0,37,7,Spring,4,Routine
2136.0,54,7,Autumn,9,Immediate Action
1304.0,44,6,Summer,7,Monitor
1439.0,108,6,Winter,7,Monitor
942.0,75,9,Summer,2,Routine
2145.0,18,8,Winter,4,Routine
46.0,99,0,Summer,6,Monitor
1564.0,21,8,Winter,2,Routine
15.0,99,4,Spring,1,Routine
1566.0,113,7,Winter,7,Monitor
1559.0,108,5,Winter,7,Monitor
1146.0,17,4,Summer,6,Monitor
2190.0,84,0,Spring,2,Routine
1570.0,98,6,Summer,5,Monitor
1566.0,40,8,Autumn,9,Immediate Action
628.0,39,4,Spring,5,Monitor
2875.0,68,9,Winter,3,Routine
2448.0,62,6,Autumn,2,Routine
2163.0,99,8,Spring,1,Routine
2448.0,105,6,Winter,3,Routine
861.0,56,3,Winter,9,Immediate Action
40.0,112,4,Summer,7,Monitor
2731.0,99,1,Summer,2,Routine
2850.0,116,2,Summer,1,Routine
595.0,52,5,Autumn,1,Routine
2865.0,85,5,Autumn,6,Monitor
2276.0,46,2,Spring,5,Monitor
2324.0,95,2,Spring,3,Routine
1564.0,13,9,Winter,6,Monitor
325.0,20,3,Summer,9,Immediate Action
2753.0,61,8,Autumn,6,Monitor
688.0,71,2,Winter,9,Immediate Action
1697.0,59,0,Summer,1,Routine
2310.0,99,8,Spring,8,Immediate Action
1678.0,27,0,Summer,6,Monitor
600.0,51,5,Summer,2,Routine
680.0,60,9,Spring,8,Immediate Action
2279.0,96,9,Summer,2,Routine
1677.0,61,9,Summer,3,Routine
2443.0,78,1,Spring,9,Immediate Action
2448.0,62,1,Autumn,6,Monitor
2446.0,98,2,Winter,5,Monitor
2447.0,99,7,Autumn,7,Monitor
2448.0,8,1,Winter,7,Monitor
21.0,100,6,Autumn,7,Monitor
1209.0,50,9,Autumn,6,Monitor
1205.0,107,5,Spring,4,Routine
593.0,63,7,Winter,4,Routine
1210.0,100,7,Summer,6,Monitor
1210.0,9,1,Spring,2,Routine
1204.0,91,2,Spring,5,Monitor
949.0,32,8,Summer,9,Immediate Action
593.0,104,8,Spring,8,Immediate Action
1210.0,72,4,Summer,4,Routine
1205.0,9,0,Winter,4,Routine
958.0,64,4,Spring,7,Monitor
47.0,39,7,Autumn,5,Monitor
2362.0,112,6,Autumn,5,Monitor
2382.0,100,0,Summer,7,Monitor
2357.0,106,3,Winter,8,Immediate Action
2363.0,38,9,Summer,4,Routine
1211.0,113,6,Spring,7,Monitor
2432.0,45,1,Autumn,5,Monitor
1999.0,42,9,Winter,6,Monitor
628.0,34,0,Winter,1,Routine
1564.0,75,0,Autumn,6,Monitor
1410.0,107,0,Summer,8,Immediate Action
1407.0,66,5,Winter,2,Routine
2362.0,8,6,Spring,3,Routine
1562.0,34,7,Winter,2,Routine
2042.0,38,3,Autumn,7,Monitor
1568.0,37,2,Spring,5,Monitor
2138.0,58,8,Autumn,2,Routine
687.0,23,6,Autumn,9,Immediate Action
1408.0,78,5,Summer,3,Routine
878.0,7,4,Spring,8,Immediate Action
975.0,5,2,Summer,9,Immediate Action
74.0,91,1,Summer,1,Routine
1566.0,27,4,Winter,2,Routine
1564.0,117,6,Winter,9,Immediate Action
1560.0,97,9,Autumn,3,Routine
2369.0,100,8,Autumn,7,Monitor
36.0,113,2,Autumn,1,Routine
2375.0,55,4,Winter,1,Routine
2368.0,52,4,Summer,9,Immediate Action
2360.0,101,9,Autumn,4,Routine
1566.0,48,6,Summer,3,Routine
2362.0,60,7,Autumn,7,Monitor
1570.0,10,7,Spring,8,Immediate Action
2365.0,75,2,Autumn,3,Routine
1573.0,33,0,Summer,2,Routine
2374.0,110,2,Summer,9,Immediate Action
2359.0,77,1,Summer,5,Monitor
1572.0,88,9,Summer,9,Immediate Action
1570.0,9,8,Summer,8,Immediate Action
1562.0,31,5,Summer,1,Routine
2367.0,20,2,Spring,3,Routine
1571.0,8,5,Autumn,5,Monitor
2283.0,6,8,Winter,2,Routine
1570.0,8,6,Winter,9,Immediate Action
1560.0,21,1,Summer,9,Immediate Action
2371.0,13,5,Spring,4,Routine
2373.0,79,1,Autumn,3,Routine
1570.0,99,4,Summer,3,Routine
1458.0,47,3,Winter,7,Monitor
2372.0,88,6,Summer,9,Immediate Action
2370.0,106,6,Summer,9,Immediate Action
2636.0,36,3,Autumn,2,Routine
2358.0,78,1,Winter,5,Monitor
1570.0,46,9,Spring,2,Routine
2372.0,91,0,Spring,6,Monitor
2366.0,44,7,Autumn,4,Routine
2398.0,82,2,Summer,8,Immediate Action
2397.0,64,4,Winter,6,Monitor
2809.0,52,8,Autumn,9,Immediate Action
2147.0,53,3,Autumn,3,Routine
1438.0,49,2,Autumn,7,Monitor
2146.0,44,9,Winter,9,Immediate Action
2136.0,44,1,Winter,9,Immediate Action
2681.0,76,4,Spring,7,Monitor
957.0,90,0,Spring,9,Immediate Action
1564.0,104,0,Autumn,6,Monitor
2143.0,114,8,Summer,4,Routine
956.0,45,4,Summer,7,Monitor
2087.0,98,9,Winter,1,Routine
880.0,62,3,Spring,3,Routine
2132.0,36,4,Winter,3,Routine
690.0,117,8,Autumn,7,Monitor
1922.0,50,4,Autumn,1,Routine
691.0,118,7,Spring,3,Routine
1788.0,18,0,Winter,8,Immediate Action
2135.0,46,8,Winter,1,Routine
2323.0,84,5,Winter,7,Monitor
2732.0,87,6,Spring,4,Routine
2146.0,34,8,Spring,4,Routine
1447.0,22,3,Spring,2,Routine
1448.0,29,2,Spring,4,Routine
2152.0,32,0,Spring,6,Monitor
377.0,9,8,Winter,7,Monitor
1921.0,41,6,Winter,5,Monitor
865.0,39,8,Winter,8,Immediate Action
1441.0,70,8,Autumn,8,Immediate Action
1973.0,19,4,Spring,9,Immediate Action
1572.0,38,3,Autumn,8,Immediate Action
1447.0,83,5,Winter,6,Monitor
1567.0,101,5,Summer,3,Routine
2725.0,42,2,Summer,4,Routine
