property_id,date,issue_reported,urgency
1389.0,2024-08-28,No Heating,1
1389.0,2024-10-11,Leaking Tap,4
806.0,2024-07-22,Leaking Tap,1
806.0,2025-04-01,Broken Lock,4
280.0,2024-08-29,No Heating,4
1842.0,2024-09-23,No Heating,2
1842.0,2024-12-07,Leaking Tap,4
1842.0,2024-09-25,Leaking Tap,3
1842.0,2025-07-07,No Heating,3
1842.0,2024-12-23,Broken Lock,1
1842.0,2024-10-18,Broken Lock,5
2801.0,2025-02-04,No Heating,5
2801.0,2024-12-15,Damp Patch,5
1851.0,2024-11-27,Damp Patch,3
1399.0,2024-09-07,Damp Patch,5
1399.0,2025-01-22,Leaking Tap,4
2655.0,2024-07-13,No Heating,4
2655.0,2025-06-13,Broken Lock,4
566.0,2024-11-23,Damp Patch,4
363.0,2025-02-24,Broken Lock,1
2811.0,2024-12-16,Leaking Tap,1
2811.0,2025-04-10,Damp Patch,1
1546.0,2024-08-15,Damp Patch,3
1546.0,2025-06-07,Damp Patch,4
282.0,2024-09-25,No Heating,2
295.0,2025-01-01,Leaking Tap,3
295.0,2024-12-26,Damp Patch,4
1390.0,2024-10-15,Damp Patch,5
2452.0,2024-08-11,No Heating,4
2452.0,2024-09-09,Broken Lock,3
315.0,2025-02-27,Broken Lock,3
315.0,2024-10-27,Damp Patch,5
674.0,2024-08-18,Damp Patch,1
674.0,2024-11-22,No Heating,3
2791.0,2024-07-22,Leaking Tap,5
2791.0,2025-03-22,Leaking Tap,2
2213.0,2025-07-04,Broken Lock,2
14.0,2024-09-05,Leaking Tap,1
825.0,2024-09-11,No Heating,3
825.0,2025-01-16,Damp Patch,2
285.0,2024-11-09,No Heating,4
285.0,2025-04-10,No Heating,1
310.0,2025-02-12,Broken Lock,1
310.0,2025-02-09,Broken Lock,1
767.0,2024-07-27,Broken Lock,2
333.0,2024-10-26,Broken Lock,3
342.0,2025-04-05,Leaking Tap,1
2832.0,2024-08-25,Leaking Tap,1
2832.0,2024-09-10,Damp Patch,4
1554.0,2025-03-02,Leaking Tap,1
1554.0,2025-03-06,No Heating,3
2121.0,2025-05-18,Broken Lock,4
1189.0,2024-08-25,Leaking Tap,2
2125.0,2025-07-06,Broken Lock,4
2125.0,2025-06-11,Broken Lock,3
784.0,2025-04-12,Broken Lock,5
784.0,2025-02-04,No Heating,5
437.0,2025-06-28,No Heating,3
437.0,2025-06-07,Leaking Tap,4
1726.0,2025-07-07,Leaking Tap,3
1726.0,2025-04-19,Broken Lock,2
2499.0,2025-03-25,No Heating,1
487.0,2025-07-06,Broken Lock,4
487.0,2025-01-20,Broken Lock,2
1937.0,2025-01-16,Leaking Tap,3
1937.0,2024-07-23,Leaking Tap,5
1854.0,2025-01-09,Damp Patch,4
1854.0,2025-02-25,Damp Patch,2
1089.0,2024-08-25,Leaking Tap,4
509.0,2025-03-02,No Heating,5
2664.0,2025-03-05,Leaking Tap,5
721.0,2025-05-08,No Heating,3
1519.0,2025-04-24,Leaking Tap,5
234.0,2024-12-03,No Heating,2
234.0,2024-11-03,Broken Lock,2
856.0,2024-10-10,Leaking Tap,5
1403.0,2024-11-21,Damp Patch,4
779.0,2024-08-05,Broken Lock,1
1951.0,2025-03-30,Broken Lock,5
1513.0,2025-01-28,Broken Lock,3
1513.0,2025-06-04,No Heating,3
2099.0,2025-03-21,Broken Lock,5
2099.0,2024-09-06,No Heating,2
2023.0,2025-01-25,Leaking Tap,1
2023.0,2024-07-10,Damp Patch,1
2573.0,2025-06-15,No Heating,2
410.0,2024-11-27,Leaking Tap,4
410.0,2024-10-29,No Heating,4
2256.0,2025-05-15,Broken Lock,1
2256.0,2024-10-23,Damp Patch,5
1668.0,2024-11-05,No Heating,1
161.0,2024-07-29,Broken Lock,5
316.0,2025-04-17,Broken Lock,2
316.0,2025-04-18,No Heating,1
329.0,2025-07-06,Leaking Tap,3
329.0,2024-10-08,Damp Patch,2
1413.0,2024-11-05,No Heating,2
1413.0,2025-01-29,Damp Patch,3
663.0,2025-05-23,Broken Lock,5
663.0,2024-10-13,Damp Patch,4
966.0,2025-02-14,Broken Lock,5
136.0,2025-05-11,Leaking Tap,5
136.0,2024-08-23,Damp Patch,2
2094.0,2025-01-10,Broken Lock,5
172.0,2025-06-01,Broken Lock,3
801.0,2025-06-13,Leaking Tap,3
801.0,2024-09-14,Leaking Tap,1
518.0,2024-09-25,Broken Lock,4
518.0,2025-03-24,Damp Patch,1
2763.0,2025-05-19,Leaking Tap,5
2763.0,2025-04-13,Broken Lock,2
2083.0,2024-07-18,Leaking Tap,3
2083.0,2024-11-21,No Heating,4
1508.0,2025-03-10,Broken Lock,3
1508.0,2024-09-02,Leaking Tap,4
2486.0,2025-03-23,No Heating,2
2486.0,2025-04-30,No Heating,1
2048.0,2024-09-17,No Heating,4
2048.0,2024-08-05,Broken Lock,1
1608.0,2024-10-29,Broken Lock,3
1824.0,2025-01-05,Leaking Tap,3
1824.0,2025-04-14,Broken Lock,5
597.0,2025-04-17,No Heating,1
597.0,2025-03-18,Damp Patch,1
1946.0,2024-11-20,Broken Lock,1
1946.0,2025-05-11,Damp Patch,2
200.0,2024-11-28,Broken Lock,1
715.0,2025-02-11,Leaking Tap,1
31.0,2024-12-14,No Heating,3
31.0,2024-12-24,Leaking Tap,4
353.0,2025-06-04,Broken Lock,3
353.0,2024-10-10,No Heating,5
654.0,2024-11-04,No Heating,5
10.0,2024-07-19,Broken Lock,4
10.0,2025-01-01,Leaking Tap,5
1075.0,2024-12-10,Leaking Tap,4
1075.0,2025-06-29,Leaking Tap,2
71.0,2025-04-08,Broken Lock,5
366.0,2024-09-03,Broken Lock,3
2051.0,2025-03-28,Broken Lock,1
2711.0,2025-03-01,Damp Patch,4
1741.0,2025-01-15,No Heating,5
1741.0,2025-04-11,Leaking Tap,5
2436.0,2024-08-23,Broken Lock,1
2436.0,2024-12-06,Damp Patch,1
1837.0,2025-05-22,No Heating,2
1837.0,2025-06-13,No Heating,3
660.0,2024-12-20,No Heating,3
1584.0,2025-06-18,No Heating,1
1584.0,2025-04-14,Leaking Tap,2
1668.0,2025-03-24,Damp Patch,5
80.0,2025-02-01,No Heating,2
2350.0,2025-06-05,Leaking Tap,4
2258.0,2025-06-10,Broken Lock,1
1497.0,2025-04-21,Broken Lock,3
1497.0,2024-09-22,No Heating,2
1124.0,2024-10-27,Leaking Tap,5
2659.0,2024-10-30,Leaking Tap,4
34.0,2025-01-18,Leaking Tap,4
35.0,2024-08-16,Damp Patch,1
35.0,2025-02-11,No Heating,1
1589.0,2024-12-11,Broken Lock,5
1589.0,2025-04-08,Damp Patch,4
1832.0,2024-12-15,Broken Lock,1
86.0,2024-11-29,Leaking Tap,2
2687.0,2025-04-29,Broken Lock,3
232.0,2024-08-12,No Heating,3
232.0,2025-06-04,Leaking Tap,5
319.0,2024-08-07,Damp Patch,1
2385.0,2024-09-17,Leaking Tap,4
2385.0,2024-07-10,No Heating,3
2469.0,2025-05-24,No Heating,2
2469.0,2025-02-28,Damp Patch,3
1981.0,2024-08-18,No Heating,1
2351.0,2024-08-30,No Heating,5
645.0,2025-01-06,Damp Patch,2
645.0,2025-01-10,Broken Lock,2
2858.0,2024-08-28,No Heating,3
1225.0,2024-07-23,Broken Lock,5
1225.0,2024-08-20,No Heating,2
1022.0,2025-06-21,Damp Patch,2
1022.0,2024-12-14,Damp Patch,1
1652.0,2024-12-23,Damp Patch,2
1812.0,2025-02-28,Leaking Tap,4
1812.0,2025-04-27,Broken Lock,5
2492.0,2024-10-02,Leaking Tap,3
2492.0,2025-02-22,Damp Patch,4
1668.0,2024-09-28,Leaking Tap,3
1668.0,2024-11-24,Broken Lock,2
1668.0,2024-12-09,Damp Patch,3
1668.0,2025-02-22,Leaking Tap,1
1718.0,2024-10-17,Leaking Tap,4
1718.0,2025-06-17,Damp Patch,2
2154.0,2024-10-03,Leaking Tap,1
2154.0,2025-04-15,Leaking Tap,3
2154.0,2025-04-06,Leaking Tap,5
2154.0,2024-10-22,No Heating,3
2517.0,2024-10-23,No Heating,2
1962.0,2024-09-06,Leaking Tap,3
1962.0,2025-04-23,No Heating,4
785.0,2025-06-08,Leaking Tap,1
2014.0,2024-10-08,No Heating,5
2014.0,2024-10-25,No Heating,2
2131.0,2025-04-19,No Heating,3
891.0,2024-11-22,No Heating,1
517.0,2025-01-28,Leaking Tap,3
1610.0,2025-05-08,Leaking Tap,5
937.0,2025-05-27,Leaking Tap,3
937.0,2025-02-10,Broken Lock,5
1801.0,2025-03-10,Broken Lock,4
296.0,2024-10-16,No Heating,1
296.0,2024-09-22,Broken Lock,3
567.0,2025-01-01,Leaking Tap,4
567.0,2024-09-25,Damp Patch,4
5.0,2025-01-28,Damp Patch,1
2353.0,2025-04-15,Damp Patch,5
2353.0,2025-06-24,Damp Patch,3
981.0,2025-05-03,Broken Lock,1
981.0,2024-09-07,Broken Lock,2
1179.0,2025-02-17,Broken Lock,2
1179.0,2025-02-18,No Heating,2
1253.0,2024-09-25,Leaking Tap,2
1253.0,2024-10-16,Leaking Tap,3
2503.0,2025-05-13,Leaking Tap,3
2503.0,2024-11-12,Damp Patch,1
2473.0,2025-06-20,Broken Lock,1
375.0,2024-11-03,Broken Lock,1
375.0,2025-02-06,Damp Patch,4
2230.0,2025-06-08,Damp Patch,3
1224.0,2024-08-17,Broken Lock,1
1224.0,2025-02-02,Damp Patch,1
362.0,2024-08-20,Broken Lock,4
1731.0,2024-12-04,Damp Patch,2
1685.0,2024-10-30,No Heating,2
2569.0,2024-10-30,Leaking Tap,3
2569.0,2024-07-28,Damp Patch,2
2010.0,2025-02-15,Broken Lock,3
2009.0,2025-01-05,No Heating,3
2009.0,2025-05-27,Broken Lock,2
2007.0,2025-03-13,Broken Lock,4
2007.0,2024-12-19,Damp Patch,3
1969.0,2025-04-21,Damp Patch,5
1969.0,2025-01-07,No Heating,1
2008.0,2025-04-03,Damp Patch,4
2011.0,2025-06-01,No Heating,5
2011.0,2025-01-29,No Heating,4
2012.0,2025-05-04,Leaking Tap,5
2012.0,2025-05-16,No Heating,3
2006.0,2024-10-19,Broken Lock,2
2006.0,2024-12-27,No Heating,1
2650.0,2025-01-29,No Heating,2
2650.0,2024-12-27,No Heating,4
116.0,2024-07-29,Leaking Tap,5
768.0,2024-09-26,Broken Lock,4
768.0,2024-09-06,Broken Lock,4
1009.0,2024-09-02,No Heating,4
1273.0,2025-05-22,No Heating,2
143.0,2024-08-07,Broken Lock,4
143.0,2024-07-12,Leaking Tap,3
829.0,2025-01-25,No Heating,4
829.0,2024-07-22,Damp Patch,4
2159.0,2024-08-02,No Heating,2
2159.0,2025-05-23,Damp Patch,1
1739.0,2025-06-17,Leaking Tap,1
2689.0,2024-08-16,Broken Lock,5
2157.0,2024-11-03,No Heating,1
2392.0,2025-03-09,Damp Patch,3
1337.0,2025-03-28,Damp Patch,4
1809.0,2025-01-10,Damp Patch,1
1809.0,2025-06-12,Broken Lock,1
2471.0,2025-05-26,Damp Patch,1
2017.0,2025-06-13,No Heating,3
2017.0,2025-07-07,No Heating,1
2281.0,2025-06-15,No Heating,3
445.0,2024-10-21,Damp Patch,3
445.0,2025-04-26,Leaking Tap,3
1775.0,2025-02-24,Leaking Tap,5
1412.0,2025-01-29,Leaking Tap,4
1412.0,2024-10-24,Leaking Tap,4
2493.0,2024-08-23,No Heating,4
2610.0,2025-06-23,Damp Patch,5
2610.0,2024-12-26,No Heating,3
1488.0,2024-09-30,Damp Patch,4
535.0,2024-12-17,Broken Lock,2
2110.0,2025-01-15,No Heating,1
1949.0,2024-09-11,Broken Lock,3
1966.0,2025-02-02,Broken Lock,1
1966.0,2024-08-23,No Heating,5
1892.0,2025-04-20,Damp Patch,3
1892.0,2025-04-21,Broken Lock,3
1925.0,2024-10-17,Broken Lock,4
1925.0,2024-08-28,No Heating,2
1475.0,2024-10-24,Damp Patch,3
2851.0,2025-06-05,Damp Patch,3
1387.0,2025-06-04,Damp Patch,1
1618.0,2025-03-06,Broken Lock,5
1618.0,2025-04-22,No Heating,5
304.0,2025-04-27,No Heating,1
304.0,2025-06-14,Broken Lock,3
2762.0,2025-06-19,Leaking Tap,3
1193.0,2025-01-21,No Heating,4
2081.0,2025-05-18,Leaking Tap,2
2081.0,2024-08-30,Leaking Tap,5
352.0,2025-06-23,Broken Lock,3
708.0,2024-12-11,Broken Lock,3
708.0,2024-07-23,Damp Patch,1
1527.0,2025-01-14,Leaking Tap,5
1527.0,2025-07-07,Damp Patch,1
444.0,2025-06-09,No Heating,4
2198.0,2024-09-25,No Heating,5
1352.0,2025-06-04,Damp Patch,5
1352.0,2025-02-25,No Heating,2
1810.0,2024-12-17,No Heating,1
1810.0,2024-08-24,Leaking Tap,4
440.0,2024-09-26,No Heating,1
440.0,2024-12-17,No Heating,3
210.0,2025-03-01,No Heating,1
210.0,2025-03-05,No Heating,2
2284.0,2024-11-04,Broken Lock,2
2284.0,2024-11-02,No Heating,2
2772.0,2024-10-17,Damp Patch,5
2772.0,2024-11-02,No Heating,3
1131.0,2024-07-28,No Heating,2
1131.0,2025-02-19,Damp Patch,3
419.0,2025-04-23,Leaking Tap,3
1117.0,2025-01-29,No Heating,1
1117.0,2025-06-23,Broken Lock,2
2013.0,2025-04-11,No Heating,2
2013.0,2024-10-13,Broken Lock,2
495.0,2025-04-18,Broken Lock,3
367.0,2025-02-22,Damp Patch,1
1058.0,2025-03-01,Broken Lock,3
2541.0,2024-09-04,Leaking Tap,1
1480.0,2024-12-17,No Heating,4
1480.0,2025-03-16,Damp Patch,2
1476.0,2024-12-15,Leaking Tap,5
306.0,2025-05-26,Damp Patch,2
1991.0,2025-01-03,Broken Lock,2
1991.0,2025-02-20,Leaking Tap,2
1249.0,2025-01-08,Broken Lock,3
889.0,2024-07-12,No Heating,1
661.0,2025-01-10,Damp Patch,1
2563.0,2024-08-31,Damp Patch,3
2563.0,2025-01-22,Leaking Tap,5
1587.0,2024-12-12,No Heating,5
2156.0,2024-11-03,Damp Patch,5
2156.0,2025-06-08,Damp Patch,2
1174.0,2025-04-20,Damp Patch,1
2299.0,2025-01-25,No Heating,2
2663.0,2025-04-01,Broken Lock,4
2663.0,2025-06-19,Leaking Tap,4
1351.0,2024-09-09,Damp Patch,2
2265.0,2025-06-16,No Heating,2
145.0,2024-12-05,Damp Patch,5
145.0,2025-03-11,Damp Patch,2
145.0,2025-03-20,Damp Patch,3
145.0,2025-07-03,Broken Lock,3
2249.0,2025-01-04,Damp Patch,4
2249.0,2025-03-02,No Heating,3
920.0,2025-06-07,Broken Lock,3
920.0,2025-04-30,Broken Lock,3
1242.0,2024-11-21,Damp Patch,5
1242.0,2024-08-08,No Heating,5
2495.0,2025-02-26,Damp Patch,4
921.0,2025-01-08,Damp Patch,3
920.0,2025-02-18,No Heating,1
920.0,2024-08-30,Broken Lock,2
921.0,2024-08-15,Broken Lock,5
921.0,2025-02-16,Leaking Tap,3
716.0,2024-11-29,Damp Patch,2
89.0,2024-10-18,Damp Patch,2
1986.0,2025-01-03,Leaking Tap,2
1986.0,2025-01-12,Damp Patch,2
457.0,2024-10-21,Leaking Tap,1
457.0,2025-01-18,Leaking Tap,5
1646.0,2024-12-16,Damp Patch,4
1646.0,2024-09-03,Broken Lock,4
2667.0,2024-11-16,No Heating,3
2667.0,2024-12-25,Broken Lock,4
921.0,2024-09-08,No Heating,3
390.0,2025-04-20,Damp Patch,2
2443.0,2024-10-14,Damp Patch,5
921.0,2025-06-25,No Heating,2
921.0,2024-09-20,Broken Lock,5
2175.0,2024-10-03,Broken Lock,4
2175.0,2025-02-12,Damp Patch,1
735.0,2024-10-23,Damp Patch,2
735.0,2024-07-27,Leaking Tap,5
824.0,2024-08-13,No Heating,5
982.0,2025-03-25,No Heating,3
982.0,2024-10-12,Damp Patch,2
2304.0,2025-02-15,Broken Lock,1
735.0,2024-12-31,Broken Lock,3
921.0,2024-08-10,Damp Patch,3
2262.0,2024-10-03,Broken Lock,2
921.0,2024-08-05,No Heating,2
921.0,2024-08-16,No Heating,3
735.0,2025-06-18,No Heating,3
1000.0,2025-06-14,No Heating,3
1000.0,2025-04-23,Damp Patch,3
2561.0,2025-03-12,No Heating,3
1057.0,2024-10-24,Damp Patch,2
457.0,2025-03-28,Damp Patch,5
457.0,2025-05-27,Leaking Tap,1
1706.0,2024-11-15,Leaking Tap,3
1706.0,2024-09-22,No Heating,4
896.0,2024-10-06,Damp Patch,4
186.0,2025-05-29,No Heating,4
38.0,2025-05-01,Damp Patch,2
38.0,2025-04-09,Leaking Tap,1
2403.0,2025-04-09,Damp Patch,1
2403.0,2024-12-24,Leaking Tap,3
1144.0,2024-10-07,Broken Lock,4
1144.0,2024-10-08,Damp Patch,3
735.0,2024-12-01,Leaking Tap,2
735.0,2025-04-25,No Heating,3
2303.0,2024-09-17,Broken Lock,5
2303.0,2024-10-04,Damp Patch,2
527.0,2024-09-12,Damp Patch,5
527.0,2025-04-28,Leaking Tap,2
2870.0,2025-04-04,Broken Lock,4
2870.0,2025-02-22,No Heating,3
2871.0,2025-03-18,Broken Lock,3
2871.0,2025-03-23,Leaking Tap,3
1592.0,2025-06-30,Damp Patch,3
1340.0,2024-11-13,No Heating,1
1340.0,2025-01-01,Broken Lock,1
1765.0,2024-10-02,Broken Lock,5
1765.0,2024-12-21,Leaking Tap,2
1283.0,2024-08-16,Leaking Tap,1
2290.0,2024-07-18,Leaking Tap,3
1486.0,2025-06-19,Damp Patch,1
1486.0,2024-08-28,Broken Lock,3
965.0,2025-03-24,Broken Lock,1
2076.0,2025-03-19,Broken Lock,4
2076.0,2025-03-05,Damp Patch,1
2558.0,2024-07-16,Damp Patch,2
2558.0,2025-03-12,No Heating,3
579.0,2024-08-11,Leaking Tap,2
579.0,2025-04-05,Damp Patch,3
847.0,2024-09-27,Damp Patch,2
290.0,2025-03-30,No Heating,1
914.0,2024-08-20,Damp Patch,5
1965.0,2024-11-06,Damp Patch,3
1965.0,2024-12-30,Broken Lock,2
1133.0,2024-09-05,No Heating,5
1133.0,2025-06-03,Leaking Tap,1
2614.0,2025-03-14,Damp Patch,2
1478.0,2024-08-22,No Heating,3
2509.0,2024-07-17,No Heating,2
1280.0,2024-08-06,Broken Lock,2
2343.0,2024-08-07,Leaking Tap,4
2835.0,2024-09-04,Broken Lock,4
2835.0,2025-01-04,Damp Patch,2
2307.0,2024-08-06,Leaking Tap,5
1881.0,2024-07-29,Leaking Tap,2
1881.0,2024-08-10,Leaking Tap,1
1112.0,2024-11-15,Leaking Tap,4
1112.0,2024-12-25,Leaking Tap,1
2835.0,2024-08-13,Leaking Tap,5
314.0,2024-09-09,Broken Lock,1
314.0,2024-11-20,No Heating,4
1136.0,2024-11-03,No Heating,2
1136.0,2025-01-13,No Heating,1
900.0,2025-04-09,Leaking Tap,2
1602.0,2025-01-29,Broken Lock,5
1259.0,2025-06-03,Leaking Tap,3
2835.0,2025-02-15,No Heating,5
1215.0,2024-10-25,No Heating,3
1215.0,2025-02-08,Broken Lock,1
381.0,2024-12-10,No Heating,5
2288.0,2025-03-03,No Heating,3
1787.0,2025-06-12,Broken Lock,3
1787.0,2025-07-05,No Heating,3
1643.0,2024-09-14,No Heating,1
1643.0,2024-11-16,No Heating,5
1112.0,2025-03-06,Damp Patch,4
2643.0,2025-01-01,Broken Lock,5
2643.0,2025-04-17,Damp Patch,1
2536.0,2025-04-11,Broken Lock,2
2536.0,2025-05-02,Broken Lock,1
2490.0,2025-04-03,Damp Patch,3
2490.0,2024-10-09,Damp Patch,1
2076.0,2024-07-30,Leaking Tap,1
2220.0,2024-08-16,Damp Patch,2
459.0,2025-01-12,No Heating,1
1394.0,2024-11-17,Leaking Tap,5
1394.0,2024-08-13,No Heating,1
2835.0,2024-12-16,Damp Patch,1
2462.0,2025-01-22,Damp Patch,1
2462.0,2025-01-23,No Heating,4
215.0,2025-04-20,No Heating,1
2679.0,2025-02-03,Leaking Tap,4
1598.0,2025-05-18,Damp Patch,4
1598.0,2024-12-09,Damp Patch,1
2106.0,2024-11-28,Damp Patch,1
368.0,2025-04-02,Damp Patch,4
438.0,2025-05-08,No Heating,4
2600.0,2025-04-28,Broken Lock,3
2600.0,2025-06-27,Damp Patch,1
79.0,2025-02-17,Damp Patch,3
2142.0,2024-10-31,No Heating,1
1874.0,2024-12-26,Damp Patch,1
1874.0,2025-02-08,Damp Patch,1
1619.0,2024-12-03,Damp Patch,5
848.0,2025-03-30,Broken Lock,2
406.0,2024-11-24,Damp Patch,1
1356.0,2025-06-13,No Heating,4
1381.0,2025-03-10,No Heating,4
2179.0,2025-05-18,Broken Lock,5
2306.0,2025-03-24,Broken Lock,4
554.0,2024-08-29,No Heating,4
2532.0,2024-12-08,Broken Lock,4
2532.0,2024-11-06,Broken Lock,5
1580.0,2025-05-06,Damp Patch,4
1580.0,2025-01-29,Damp Patch,2
1884.0,2024-11-27,Broken Lock,5
752.0,2024-08-05,Leaking Tap,2
752.0,2025-01-09,No Heating,3
1620.0,2024-12-10,No Heating,5
2208.0,2025-01-01,Leaking Tap,4
129.0,2024-09-26,No Heating,1
1135.0,2025-05-18,Broken Lock,1
1135.0,2025-03-16,Damp Patch,1
405.0,2025-05-15,No Heating,3
2174.0,2025-04-13,Leaking Tap,4
486.0,2024-08-31,Damp Patch,5
486.0,2025-05-08,Leaking Tap,2
2071.0,2024-07-22,Damp Patch,2
2071.0,2024-12-24,Damp Patch,5
1751.0,2025-05-07,Damp Patch,3
1751.0,2024-10-12,Leaking Tap,1
1391.0,2024-11-08,Damp Patch,5
1579.0,2024-12-22,Leaking Tap,2
792.0,2025-05-20,Damp Patch,3
792.0,2024-10-02,Damp Patch,5
2532.0,2025-06-10,No Heating,4
2532.0,2025-06-27,Damp Patch,2
1394.0,2025-05-09,Broken Lock,5
1394.0,2024-10-05,No Heating,4
901.0,2024-10-06,No Heating,3
2829.0,2024-07-13,Broken Lock,4
2699.0,2025-03-05,Broken Lock,5
2699.0,2025-01-23,Leaking Tap,3
365.0,2024-08-05,Broken Lock,3
365.0,2024-10-14,No Heating,3
1122.0,2025-04-08,Leaking Tap,2
2076.0,2024-10-04,Damp Patch,5
2076.0,2024-09-04,Leaking Tap,4
2466.0,2025-06-14,Leaking Tap,5
2466.0,2024-08-29,No Heating,1
2391.0,2024-09-18,Leaking Tap,3
2255.0,2024-08-11,Leaking Tap,2
2255.0,2025-01-26,Damp Patch,4
2583.0,2025-04-12,No Heating,4
2438.0,2024-11-06,Damp Patch,5
407.0,2024-10-30,No Heating,1
407.0,2025-05-12,Damp Patch,5
2275.0,2025-02-03,Damp Patch,3
28.0,2024-10-10,No Heating,4
28.0,2025-03-15,Leaking Tap,4
2052.0,2024-12-23,Leaking Tap,5
2052.0,2024-09-06,Damp Patch,3
914.0,2025-04-01,No Heating,5
914.0,2025-03-17,Broken Lock,4
1623.0,2024-08-16,No Heating,5
1623.0,2025-06-12,Damp Patch,3
506.0,2024-11-15,Leaking Tap,5
506.0,2024-08-06,No Heating,5
1866.0,2024-11-13,No Heating,5
1866.0,2025-05-31,No Heating,1
2514.0,2025-01-11,No Heating,2
2514.0,2024-10-04,Damp Patch,3
577.0,2025-04-08,Broken Lock,1
577.0,2025-04-18,Damp Patch,5
649.0,2025-04-28,Damp Patch,5
649.0,2025-03-09,Leaking Tap,2
810.0,2024-12-25,No Heating,4
817.0,2025-03-22,No Heating,3
678.0,2025-05-13,Broken Lock,2
678.0,2025-07-07,Leaking Tap,3
447.0,2025-03-12,Leaking Tap,2
447.0,2025-06-28,Damp Patch,3
2611.0,2024-11-10,Damp Patch,3
2560.0,2024-11-09,Leaking Tap,1
1776.0,2024-10-19,Leaking Tap,4
1776.0,2024-12-20,Broken Lock,4
2203.0,2025-07-01,Leaking Tap,1
2203.0,2024-12-13,Damp Patch,1
462.0,2025-06-26,Broken Lock,3
462.0,2025-01-02,Leaking Tap,2
1836.0,2024-09-01,No Heating,1
1836.0,2025-06-12,Damp Patch,2
1361.0,2024-07-14,No Heating,1
1361.0,2025-06-07,No Heating,4
1274.0,2024-11-03,Leaking Tap,4
1274.0,2025-01-31,Damp Patch,5
2649.0,2025-01-12,Leaking Tap,1
2238.0,2024-10-17,Leaking Tap,2
28.0,2024-11-22,Leaking Tap,3
596.0,2025-05-22,Leaking Tap,5
596.0,2025-04-06,Damp Patch,1
2856.0,2025-05-06,Damp Patch,1
1243.0,2024-10-31,Broken Lock,2
1243.0,2025-06-21,No Heating,4
1282.0,2025-01-01,Broken Lock,3
1282.0,2024-08-21,Leaking Tap,5
2073.0,2025-07-07,Leaking Tap,5
2018.0,2025-05-21,Leaking Tap,1
2504.0,2024-09-11,Broken Lock,1
300.0,2025-05-26,Damp Patch,4
300.0,2025-03-14,Broken Lock,3
1332.0,2025-03-18,No Heating,4
2275.0,2025-04-07,Leaking Tap,3
1132.0,2025-04-06,Damp Patch,4
1132.0,2025-02-23,Leaking Tap,4
1664.0,2025-01-13,Leaking Tap,4
1664.0,2024-10-22,No Heating,2
1066.0,2024-07-15,Damp Patch,5
157.0,2025-04-14,No Heating,4
157.0,2025-01-26,No Heating,1
2769.0,2024-12-05,No Heating,1
635.0,2025-02-20,Broken Lock,2
832.0,2024-07-30,No Heating,4
2616.0,2025-06-06,Damp Patch,1
2376.0,2024-09-07,No Heating,4
2857.0,2024-07-23,Damp Patch,4
2857.0,2025-03-28,No Heating,2
379.0,2024-11-15,Damp Patch,2
379.0,2025-06-20,Leaking Tap,3
1346.0,2024-11-22,Damp Patch,5
1346.0,2025-01-18,No Heating,1
2105.0,2024-09-20,Damp Patch,3
1783.0,2025-07-06,Leaking Tap,2
1783.0,2024-08-22,No Heating,3
2594.0,2025-06-29,Damp Patch,5
2240.0,2025-04-19,Damp Patch,1
2240.0,2024-07-24,No Heating,1
1116.0,2025-01-20,Broken Lock,4
2546.0,2025-02-12,Broken Lock,2
2460.0,2025-04-13,Broken Lock,3
1780.0,2025-06-07,Broken Lock,1
1780.0,2025-04-18,Leaking Tap,2
1470.0,2024-11-05,Broken Lock,5
1470.0,2025-04-27,Broken Lock,3
2289.0,2024-12-04,No Heating,5
1772.0,2024-07-23,Damp Patch,3
1772.0,2025-05-30,No Heating,5
1078.0,2024-10-21,No Heating,4
818.0,2024-12-26,Broken Lock,4
555.0,2024-08-01,No Heating,5
555.0,2025-06-26,Leaking Tap,1
1833.0,2025-04-10,No Heating,5
2454.0,2025-01-08,Broken Lock,5
2454.0,2024-12-14,Broken Lock,3
147.0,2024-12-18,Damp Patch,4
147.0,2024-11-19,No Heating,4
2524.0,2025-04-15,Broken Lock,2
1848.0,2025-03-02,Broken Lock,4
2336.0,2024-09-07,No Heating,4
2269.0,2024-10-11,No Heating,2
2269.0,2025-02-16,Broken Lock,2
1543.0,2025-06-15,Broken Lock,3
1543.0,2025-06-27,Broken Lock,2
1871.0,2024-11-18,No Heating,1
1871.0,2024-08-21,Leaking Tap,4
1537.0,2025-06-02,Damp Patch,4
344.0,2025-04-30,Broken Lock,1
1723.0,2025-02-27,Broken Lock,1
1723.0,2024-10-16,Leaking Tap,4
917.0,2025-06-02,Damp Patch,4
2423.0,2025-04-15,Leaking Tap,4
1287.0,2024-11-10,No Heating,4
382.0,2025-06-30,Leaking Tap,3
382.0,2024-08-26,No Heating,1
436.0,2024-09-27,Leaking Tap,4
2221.0,2025-07-06,Damp Patch,5
2221.0,2025-01-25,Broken Lock,3
253.0,2024-09-12,No Heating,3
253.0,2025-02-12,Broken Lock,3
2070.0,2024-10-07,Leaking Tap,4
2070.0,2024-08-16,Broken Lock,5
1491.0,2025-02-02,Damp Patch,3
263.0,2024-09-21,Leaking Tap,2
263.0,2025-04-17,Damp Patch,1
902.0,2024-11-10,Leaking Tap,5
2261.0,2024-10-13,Leaking Tap,5
