property_id,address,age_years,construction_type,last_service_years_ago,seasonality
38.0,38.0,5,Post-War Concrete,8,Winter
2403.0,2403.0,49,Edwardian Stone,3,Spring
1144.0,1144.0,51,Victorian Brick,4,Spring
735.0,735.0,25,Victorian Brick,7,Winter
2303.0,2303.0,63,Post-War Concrete,8,Summer
527.0,527.0,54,Modern Timber Frame,8,Summer
2870.0,2870.0,90,Victorian Brick,8,Summer
2871.0,2871.0,25,Edwardian Stone,8,Winter
1592.0,1592.0,62,Edwardian Stone,0,Autumn
1340.0,1340.0,91,Modern Timber Frame,0,Winter
1765.0,1765.0,15,Post-War Concrete,1,Autumn
1283.0,1283.0,32,Post-War Concrete,5,Spring
2290.0,2290.0,119,Edwardian Stone,2,Winter
1486.0,1486.0,81,Post-War Concrete,4,Autumn
965.0,965.0,65,Post-War Concrete,1,Summer
2076.0,2076.0,84,Victorian Brick,1,Winter
2558.0,2558.0,20,Modern Timber Frame,1,Summer
579.0,579.0,29,Victorian Brick,2,Winter
847.0,847.0,67,Victorian Brick,4,Winter
290.0,290.0,56,Victorian Brick,4,Autumn
914.0,914.0,92,Post-War Concrete,6,Summer
1965.0,1965.0,10,Modern Timber Frame,5,Summer
1133.0,1133.0,53,Victorian Brick,2,Summer
2614.0,2614.0,114,Edwardian Stone,4,Spring
1478.0,1478.0,84,Victorian Brick,4,Spring
2509.0,2509.0,14,Modern Timber Frame,9,Spring
1280.0,1280.0,81,Edwardian Stone,4,Summer
2343.0,2343.0,6,Modern Timber Frame,8,Spring
2835.0,2835.0,62,Modern Timber Frame,9,Winter
2307.0,2307.0,95,Edwardian Stone,6,Spring
1881.0,1881.0,81,Modern Timber Frame,7,Winter
1112.0,1112.0,73,Modern Timber Frame,0,Autumn
2835.0,2835.0,51,Post-War Concrete,1,Spring
314.0,314.0,14,Edwardian Stone,0,Autumn
1136.0,1136.0,112,Modern Timber Frame,7,Summer
900.0,900.0,56,Modern Timber Frame,9,Spring
1602.0,1602.0,78,Post-War Concrete,4,Summer
1259.0,1259.0,83,Modern Timber Frame,2,Autumn
2835.0,2835.0,86,Victorian Brick,8,Summer
1215.0,1215.0,46,Edwardian Stone,2,Autumn
381.0,381.0,33,Modern Timber Frame,5,Summer
2288.0,2288.0,66,Edwardian Stone,4,Summer
1787.0,1787.0,79,Edwardian Stone,0,Winter
1643.0,1643.0,95,Modern Timber Frame,7,Winter
1112.0,1112.0,32,Victorian Brick,5,Autumn
2643.0,2643.0,114,Edwardian Stone,5,Spring
2536.0,2536.0,94,Post-War Concrete,7,Winter
2490.0,2490.0,94,Post-War Concrete,9,Autumn
2076.0,2076.0,116,Post-War Concrete,5,Autumn
2220.0,2220.0,104,Modern Timber Frame,3,Autumn
459.0,459.0,93,Edwardian Stone,1,Autumn
1394.0,1394.0,105,Modern Timber Frame,5,Autumn
2835.0,2835.0,11,Edwardian Stone,6,Summer
2462.0,2462.0,116,Edwardian Stone,7,Winter
215.0,215.0,99,Victorian Brick,0,Autumn
2679.0,2679.0,60,Edwardian Stone,5,Autumn
1598.0,1598.0,95,Victorian Brick,0,Winter
2106.0,2106.0,38,Modern Timber Frame,7,Summer
368.0,368.0,44,Modern Timber Frame,3,Autumn
438.0,438.0,13,Modern Timber Frame,9,Summer
2600.0,2600.0,32,Victorian Brick,3,Autumn
79.0,79.0,32,Edwardian Stone,3,Autumn
2142.0,2142.0,73,Post-War Concrete,6,Spring
1874.0,1874.0,20,Victorian Brick,0,Spring
1619.0,1619.0,79,Edwardian Stone,0,Autumn
848.0,848.0,107,Modern Timber Frame,2,Autumn
406.0,406.0,33,Victorian Brick,2,Winter
1356.0,1356.0,100,Post-War Concrete,2,Summer
1381.0,1381.0,33,Victorian Brick,3,Spring
2179.0,2179.0,28,Edwardian Stone,8,Spring
2306.0,2306.0,114,Victorian Brick,2,Spring
554.0,554.0,97,Modern Timber Frame,1,Summer
2532.0,2532.0,84,Edwardian Stone,5,Spring
1580.0,1580.0,27,Modern Timber Frame,6,Winter
1884.0,1884.0,23,Victorian Brick,3,Autumn
752.0,752.0,45,Post-War Concrete,4,Autumn
1620.0,1620.0,74,Modern Timber Frame,7,Winter
2208.0,2208.0,5,Modern Timber Frame,9,Winter
129.0,129.0,84,Post-War Concrete,6,Winter
1135.0,1135.0,109,Modern Timber Frame,5,Autumn
405.0,405.0,113,Post-War Concrete,7,Winter
2174.0,2174.0,26,Edwardian Stone,9,Winter
486.0,486.0,114,Post-War Concrete,5,Autumn
2071.0,2071.0,7,Post-War Concrete,0,Summer
1751.0,1751.0,17,Victorian Brick,4,Autumn
1391.0,1391.0,35,Modern Timber Frame,3,Summer
1579.0,1579.0,72,Victorian Brick,8,Summer
792.0,792.0,33,Modern Timber Frame,7,Summer
2532.0,2532.0,76,Victorian Brick,5,Winter
1394.0,1394.0,116,Victorian Brick,9,Autumn
901.0,901.0,93,Post-War Concrete,7,Winter
2829.0,2829.0,25,Victorian Brick,6,Summer
2699.0,2699.0,102,Post-War Concrete,1,Spring
365.0,365.0,108,Edwardian Stone,6,Summer
1122.0,1122.0,71,Victorian Brick,0,Spring
2076.0,2076.0,58,Edwardian Stone,8,Summer
2466.0,2466.0,93,Post-War Concrete,5,Spring
2391.0,2391.0,5,Post-War Concrete,5,Summer
2255.0,2255.0,105,Modern Timber Frame,7,Winter
2583.0,2583.0,21,Victorian Brick,5,Spring
2438.0,2438.0,110,Modern Timber Frame,9,Winter
407.0,407.0,102,Post-War Concrete,1,Autumn
2275.0,2275.0,20,Edwardian Stone,7,Summer
28.0,28.0,8,Edwardian Stone,6,Winter
2052.0,2052.0,74,Modern Timber Frame,6,Winter
914.0,914.0,115,Victorian Brick,0,Spring
1623.0,1623.0,59,Post-War Concrete,6,Spring
506.0,506.0,101,Modern Timber Frame,3,Autumn
1866.0,1866.0,106,Modern Timber Frame,5,Spring
2514.0,2514.0,47,Modern Timber Frame,4,Winter
577.0,577.0,44,Post-War Concrete,2,Winter
649.0,649.0,113,Post-War Concrete,3,Summer
810.0,810.0,42,Modern Timber Frame,2,Spring
817.0,817.0,5,Modern Timber Frame,5,Spring
678.0,678.0,16,Post-War Concrete,3,Winter
447.0,447.0,100,Victorian Brick,4,Winter
2611.0,2611.0,102,Post-War Concrete,2,Autumn
2560.0,2560.0,69,Victorian Brick,3,Summer
1776.0,1776.0,109,Post-War Concrete,7,Spring
2203.0,2203.0,30,Modern Timber Frame,3,Spring
462.0,462.0,51,Post-War Concrete,5,Winter
1836.0,1836.0,5,Modern Timber Frame,3,Winter
1361.0,1361.0,110,Edwardian Stone,0,Winter
1274.0,1274.0,43,Edwardian Stone,3,Winter
2649.0,2649.0,14,Post-War Concrete,6,Spring
2238.0,2238.0,115,Edwardian Stone,2,Winter
28.0,28.0,51,Victorian Brick,9,Winter
596.0,596.0,54,Modern Timber Frame,2,Summer
2856.0,2856.0,49,Victorian Brick,0,Summer
1243.0,1243.0,46,Edwardian Stone,9,Spring
1282.0,1282.0,42,Edwardian Stone,8,Winter
2073.0,2073.0,48,Modern Timber Frame,6,Autumn
2018.0,2018.0,23,Victorian Brick,1,Winter
2504.0,2504.0,39,Post-War Concrete,0,Autumn
300.0,300.0,30,Modern Timber Frame,3,Winter
1332.0,1332.0,12,Modern Timber Frame,2,Winter
2275.0,2275.0,31,Victorian Brick,1,Autumn
1132.0,1132.0,105,Post-War Concrete,5,Spring
1664.0,1664.0,97,Modern Timber Frame,3,Summer
1066.0,1066.0,25,Edwardian Stone,5,Autumn
157.0,157.0,8,Edwardian Stone,4,Spring
2769.0,2769.0,49,Victorian Brick,6,Autumn
635.0,635.0,62,Post-War Concrete,5,Winter
832.0,832.0,28,Victorian Brick,5,Autumn
2616.0,2616.0,18,Post-War Concrete,0,Summer
2376.0,2376.0,111,Victorian Brick,8,Summer
2857.0,2857.0,24,Post-War Concrete,7,Summer
379.0,379.0,35,Edwardian Stone,5,Winter
1346.0,1346.0,107,Modern Timber Frame,8,Summer
2105.0,2105.0,117,Modern Timber Frame,3,Summer
1783.0,1783.0,112,Victorian Brick,8,Summer
2594.0,2594.0,115,Edwardian Stone,9,Spring
2240.0,2240.0,61,Victorian Brick,8,Spring
1116.0,1116.0,10,Victorian Brick,0,Autumn
2546.0,2546.0,105,Post-War Concrete,2,Summer
2460.0,2460.0,31,Modern Timber Frame,1,Spring
1780.0,1780.0,106,Post-War Concrete,0,Autumn
1470.0,1470.0,19,Modern Timber Frame,7,Summer
2289.0,2289.0,94,Victorian Brick,1,Summer
1772.0,1772.0,117,Modern Timber Frame,6,Summer
1078.0,1078.0,20,Post-War Concrete,8,Summer
818.0,818.0,10,Post-War Concrete,7,Spring
555.0,555.0,72,Edwardian Stone,7,Winter
1833.0,1833.0,100,Edwardian Stone,0,Winter
2454.0,2454.0,7,Victorian Brick,1,Summer
147.0,147.0,18,Victorian Brick,6,Autumn
2524.0,2524.0,63,Edwardian Stone,3,Spring
1848.0,1848.0,21,Post-War Concrete,9,Summer
2336.0,2336.0,25,Victorian Brick,6,Autumn
2269.0,2269.0,77,Modern Timber Frame,8,Spring
1543.0,1543.0,72,Post-War Concrete,5,Autumn
1871.0,1871.0,14,Edwardian Stone,2,Summer
1537.0,1537.0,60,Edwardian Stone,7,Spring
344.0,344.0,74,Modern Timber Frame,9,Autumn
1723.0,1723.0,14,Victorian Brick,1,Spring
917.0,917.0,53,Victorian Brick,0,Winter
2423.0,2423.0,68,Post-War Concrete,9,Summer
1287.0,1287.0,31,Edwardian Stone,5,Summer
382.0,382.0,34,Edwardian Stone,5,Winter
436.0,436.0,22,Modern Timber Frame,6,Autumn
2221.0,2221.0,35,Victorian Brick,5,Spring
253.0,253.0,53,Modern Timber Frame,1,Summer
2070.0,2070.0,23,Post-War Concrete,1,Spring
1491.0,1491.0,28,Victorian Brick,9,Winter
263.0,263.0,63,Post-War Concrete,3,Spring
902.0,902.0,40,Victorian Brick,0,Autumn
2261.0,2261.0,107,Post-War Concrete,6,Autumn
158.0,158.0,116,Victorian Brick,1,Winter
1604.0,1604.0,60,Post-War Concrete,6,Summer
1393.0,1393.0,94,Modern Timber Frame,3,Autumn
822.0,822.0,28,Victorian Brick,1,Spring
1786.0,1786.0,109,Modern Timber Frame,0,Winter
656.0,656.0,96,Edwardian Stone,8,Spring
844.0,844.0,94,Edwardian Stone,7,Winter
1574.0,1574.0,67,Edwardian Stone,7,Winter
189.0,189.0,96,Modern Timber Frame,0,Spring
476.0,476.0,41,Victorian Brick,1,Spring
476.0,476.0,57,Modern Timber Frame,1,Winter
398.0,398.0,28,Edwardian Stone,3,Spring
2288.0,2288.0,83,Victorian Brick,1,Spring
1462.0,1462.0,113,Victorian Brick,4,Winter
548.0,548.0,81,Post-War Concrete,8,Winter
2528.0,2528.0,16,Modern Timber Frame,8,Autumn
1540.0,1540.0,17,Modern Timber Frame,8,Spring
1930.0,1930.0,94,Victorian Brick,4,Spring
1771.0,1771.0,78,Edwardian Stone,9,Summer
313.0,313.0,67,Modern Timber Frame,0,Spring
919.0,919.0,14,Edwardian Stone,9,Summer
494.0,494.0,114,Victorian Brick,4,Autumn
1836.0,1836.0,91,Victorian Brick,4,Spring
2445.0,2445.0,101,Post-War Concrete,9,Spring
2153.0,2153.0,59,Modern Timber Frame,2,Autumn
529.0,529.0,61,Edwardian Stone,1,Autumn
453.0,453.0,67,Edwardian Stone,8,Autumn
1215.0,1215.0,7,Post-War Concrete,5,Spring
571.0,571.0,40,Victorian Brick,0,Autumn
2662.0,2662.0,69,Post-War Concrete,0,Winter
1958.0,1958.0,37,Post-War Concrete,0,Spring
1062.0,1062.0,37,Victorian Brick,1,Autumn
1507.0,1507.0,5,Edwardian Stone,2,Spring
1611.0,1611.0,19,Modern Timber Frame,6,Summer
2484.0,2484.0,19,Victorian Brick,8,Autumn
1056.0,1056.0,105,Edwardian Stone,0,Winter
793.0,793.0,79,Modern Timber Frame,7,Autumn
578.0,578.0,110,Edwardian Stone,1,Autumn
471.0,471.0,52,Edwardian Stone,7,Winter
1885.0,1885.0,73,Modern Timber Frame,8,Spring
2535.0,2535.0,117,Victorian Brick,7,Winter
2267.0,2267.0,88,Edwardian Stone,1,Summer
483.0,483.0,69,Post-War Concrete,1,Winter
2559.0,2559.0,36,Edwardian Stone,4,Spring
1985.0,1985.0,39,Edwardian Stone,4,Winter
2516.0,2516.0,51,Edwardian Stone,7,Autumn
1137.0,1137.0,38,Victorian Brick,7,Spring
1151.0,1151.0,10,Victorian Brick,9,Winter
1013.0,1013.0,98,Modern Timber Frame,5,Spring
1705.0,1705.0,69,Edwardian Stone,8,Summer
1605.0,1605.0,48,Modern Timber Frame,3,Spring
147.0,147.0,31,Victorian Brick,5,Winter
757.0,757.0,48,Victorian Brick,1,Winter
499.0,499.0,103,Modern Timber Frame,5,Summer
2528.0,2528.0,110,Victorian Brick,1,Autumn
1821.0,1821.0,8,Victorian Brick,6,Summer
2710.0,2710.0,104,Modern Timber Frame,6,Summer
2522.0,2522.0,113,Modern Timber Frame,6,Winter
2692.0,2692.0,99,Victorian Brick,6,Spring
1968.0,1968.0,44,Modern Timber Frame,2,Spring
2691.0,2691.0,42,Modern Timber Frame,9,Summer
746.0,746.0,108,Edwardian Stone,4,Summer
443.0,443.0,63,Modern Timber Frame,7,Autumn
2455.0,2455.0,81,Victorian Brick,9,Autumn
1780.0,1780.0,76,Edwardian Stone,3,Summer
598.0,598.0,37,Post-War Concrete,2,Autumn
2296.0,2296.0,87,Victorian Brick,1,Autumn
152.0,152.0,70,Edwardian Stone,1,Summer
853.0,853.0,30,Edwardian Stone,8,Winter
1898.0,1898.0,53,Victorian Brick,4,Autumn
2401.0,2401.0,103,Edwardian Stone,3,Summer
1648.0,1648.0,68,Victorian Brick,9,Autumn
1018.0,1018.0,65,Victorian Brick,7,Autumn
1251.0,1251.0,37,Victorian Brick,9,Summer
223.0,223.0,99,Edwardian Stone,8,Spring
188.0,188.0,36,Edwardian Stone,0,Summer
2824.0,2824.0,60,Edwardian Stone,6,Autumn
901.0,901.0,6,Edwardian Stone,4,Autumn
1626.0,1626.0,63,Post-War Concrete,6,Spring
2113.0,2113.0,110,Victorian Brick,3,Summer
2833.0,2833.0,52,Post-War Concrete,5,Spring
2237.0,2237.0,101,Edwardian Stone,7,Autumn
2096.0,2096.0,26,Post-War Concrete,6,Autumn
1884.0,1884.0,113,Edwardian Stone,4,Winter
2295.0,2295.0,96,Victorian Brick,9,Spring
2020.0,2020.0,17,Modern Timber Frame,1,Spring
1005.0,1005.0,83,Post-War Concrete,9,Summer
476.0,476.0,16,Modern Timber Frame,2,Summer
1597.0,1597.0,97,Post-War Concrete,5,Spring
613.0,613.0,30,Victorian Brick,8,Spring
830.0,830.0,14,Edwardian Stone,9,Autumn
2509.0,2509.0,26,Edwardian Stone,9,Winter
393.0,393.0,89,Post-War Concrete,4,Spring
614.0,614.0,79,Post-War Concrete,6,Autumn
2638.0,2638.0,70,Modern Timber Frame,6,Summer
1349.0,1349.0,87,Modern Timber Frame,6,Spring
2093.0,2093.0,100,Edwardian Stone,2,Autumn
1005.0,1005.0,40,Edwardian Stone,3,Spring
1008.0,1008.0,86,Modern Timber Frame,1,Spring
1104.0,1104.0,74,Victorian Brick,5,Autumn
938.0,938.0,118,Victorian Brick,2,Winter
1723.0,1723.0,55,Victorian Brick,3,Summer
588.0,588.0,58,Victorian Brick,8,Autumn
2651.0,2651.0,29,Edwardian Stone,8,Winter
2666.0,2666.0,23,Edwardian Stone,3,Autumn
1623.0,1623.0,20,Modern Timber Frame,9,Autumn
2467.0,2467.0,63,Modern Timber Frame,4,Autumn
2428.0,2428.0,106,Victorian Brick,2,Spring
493.0,493.0,9,Modern Timber Frame,3,Summer
484.0,484.0,15,Victorian Brick,5,Autumn
2533.0,2533.0,78,Victorian Brick,7,Summer
2435.0,2435.0,26,Post-War Concrete,2,Autumn
578.0,578.0,76,Edwardian Stone,5,Winter
1822.0,1822.0,73,Edwardian Stone,0,Spring
1876.0,1876.0,58,Modern Timber Frame,8,Autumn
1079.0,1079.0,60,Modern Timber Frame,6,Summer
1329.0,1329.0,6,Modern Timber Frame,9,Spring
2761.0,2761.0,11,Modern Timber Frame,9,Winter
1009.0,1009.0,118,Post-War Concrete,7,Autumn
148.0,148.0,59,Post-War Concrete,8,Spring
264.0,264.0,110,Edwardian Stone,1,Summer
1836.0,1836.0,25,Post-War Concrete,7,Autumn
2771.0,2771.0,90,Edwardian Stone,8,Spring
2682.0,2682.0,73,Edwardian Stone,3,Spring
742.0,742.0,41,Post-War Concrete,2,Summer
1232.0,1232.0,70,Post-War Concrete,3,Winter
1823.0,1823.0,32,Modern Timber Frame,4,Spring
1601.0,1601.0,41,Modern Timber Frame,6,Winter
2824.0,2824.0,100,Edwardian Stone,4,Autumn
499.0,499.0,112,Victorian Brick,3,Spring
2849.0,2849.0,11,Post-War Concrete,7,Autumn
2769.0,2769.0,110,Edwardian Stone,3,Summer
706.0,706.0,97,Victorian Brick,4,Spring
1724.0,1724.0,90,Modern Timber Frame,6,Winter
2790.0,2790.0,115,Edwardian Stone,9,Autumn
1009.0,1009.0,41,Victorian Brick,3,Winter
439.0,439.0,76,Victorian Brick,6,Autumn
1218.0,1218.0,56,Victorian Brick,2,Winter
1112.0,1112.0,111,Post-War Concrete,6,Summer
815.0,815.0,23,Post-War Concrete,7,Winter
427.0,427.0,119,Post-War Concrete,4,Summer
543.0,543.0,23,Edwardian Stone,5,Winter
1008.0,1008.0,83,Victorian Brick,4,Winter
615.0,615.0,33,Victorian Brick,2,Autumn
2337.0,2337.0,91,Edwardian Stone,8,Summer
427.0,427.0,105,Edwardian Stone,8,Summer
301.0,301.0,101,Modern Timber Frame,5,Summer
1002.0,1002.0,104,Modern Timber Frame,2,Winter
387.0,387.0,7,Post-War Concrete,5,Summer
162.0,162.0,34,Post-War Concrete,0,Summer
2861.0,2861.0,75,Victorian Brick,5,Summer
1265.0,1265.0,35,Post-War Concrete,5,Winter
796.0,796.0,71,Post-War Concrete,6,Winter
2005.0,2005.0,97,Victorian Brick,7,Summer
2451.0,2451.0,94,Victorian Brick,8,Autumn
1380.0,1380.0,65,Edwardian Stone,8,Autumn
2537.0,2537.0,59,Victorian Brick,9,Winter
2836.0,2836.0,50,Modern Timber Frame,6,Winter
2616.0,2616.0,63,Victorian Brick,2,Autumn
1784.0,1784.0,26,Post-War Concrete,6,Summer
901.0,901.0,90,Edwardian Stone,7,Spring
2345.0,2345.0,86,Post-War Concrete,0,Spring
150.0,150.0,37,Victorian Brick,3,Winter
2073.0,2073.0,19,Edwardian Stone,1,Spring
555.0,555.0,35,Edwardian Stone,4,Summer
0.0,0.0,63,Victorian Brick,5,Summer
2605.0,2605.0,96,Victorian Brick,0,Spring
146.0,146.0,63,Victorian Brick,3,Winter
775.0,775.0,63,Modern Timber Frame,9,Winter
1029.0,1029.0,103,Post-War Concrete,7,Summer
2295.0,2295.0,110,Post-War Concrete,1,Winter
2423.0,2423.0,12,Victorian Brick,3,Autumn
1327.0,1327.0,97,Edwardian Stone,3,Winter
826.0,826.0,92,Edwardian Stone,4,Spring
2570.0,2570.0,85,Modern Timber Frame,3,Spring
253.0,253.0,62,Victorian Brick,7,Winter
2181.0,2181.0,46,Victorian Brick,2,Winter
2615.0,2615.0,38,Edwardian Stone,1,Winter
275.0,275.0,50,Modern Timber Frame,3,Spring
1799.0,1799.0,98,Victorian Brick,5,Spring
131.0,131.0,59,Victorian Brick,2,Autumn
1878.0,1878.0,75,Post-War Concrete,5,Spring
2337.0,2337.0,117,Post-War Concrete,3,Autumn
266.0,266.0,24,Edwardian Stone,5,Autumn
2302.0,2302.0,84,Post-War Concrete,4,Autumn
1710.0,1710.0,12,Victorian Brick,7,Winter
1112.0,1112.0,100,Modern Timber Frame,1,Winter
1176.0,1176.0,109,Modern Timber Frame,0,Autumn
2470.0,2470.0,36,Edwardian Stone,5,Summer
2158.0,2158.0,37,Victorian Brick,5,Winter
552.0,552.0,30,Edwardian Stone,7,Spring
212.0,212.0,18,Post-War Concrete,9,Spring
1577.0,1577.0,74,Modern Timber Frame,3,Autumn
1805.0,1805.0,101,Edwardian Stone,8,Winter
1150.0,1150.0,100,Post-War Concrete,1,Spring
1654.0,1654.0,107,Post-War Concrete,2,Winter
1777.0,1777.0,26,Post-War Concrete,5,Winter
1033.0,1033.0,14,Victorian Brick,7,Autumn
2236.0,2236.0,94,Edwardian Stone,8,Summer
590.0,590.0,83,Edwardian Stone,2,Winter
1930.0,1930.0,25,Victorian Brick,0,Spring
2297.0,2297.0,84,Modern Timber Frame,2,Spring
1645.0,1645.0,117,Victorian Brick,0,Winter
1028.0,1028.0,18,Modern Timber Frame,9,Spring
1246.0,1246.0,90,Victorian Brick,9,Autumn
2093.0,2093.0,87,Victorian Brick,1,Spring
988.0,988.0,42,Modern Timber Frame,6,Summer
1666.0,1666.0,76,Edwardian Stone,6,Autumn
1648.0,1648.0,56,Modern Timber Frame,0,Spring
938.0,938.0,38,Modern Timber Frame,2,Spring
1931.0,1931.0,83,Modern Timber Frame,4,Spring
443.0,443.0,81,Edwardian Stone,2,Autumn
1667.0,1667.0,18,Edwardian Stone,8,Spring
1631.0,1631.0,109,Post-War Concrete,9,Spring
2305.0,2305.0,46,Post-War Concrete,0,Spring
1549.0,1549.0,14,Post-War Concrete,8,Autumn
1134.0,1134.0,115,Victorian Brick,6,Autumn
2221.0,2221.0,45,Edwardian Stone,9,Spring
611.0,611.0,113,Post-War Concrete,0,Winter
1762.0,1762.0,115,Post-War Concrete,7,Winter
224.0,224.0,41,Post-War Concrete,7,Autumn
2275.0,2275.0,105,Post-War Concrete,3,Spring
610.0,610.0,99,Post-War Concrete,8,Autumn
743.0,743.0,113,Edwardian Stone,5,Spring
2026.0,2026.0,45,Victorian Brick,8,Summer
1120.0,1120.0,22,Modern Timber Frame,6,Winter
2025.0,2025.0,96,Modern Timber Frame,1,Autumn
1192.0,1192.0,80,Edwardian Stone,5,Autumn
2302.0,2302.0,115,Victorian Brick,8,Winter
13.0,13.0,30,Modern Timber Frame,7,Spring
1345.0,1345.0,7,Post-War Concrete,5,Spring
1382.0,1382.0,67,Modern Timber Frame,7,Winter
1228.0,1228.0,100,Edwardian Stone,9,Autumn
298.0,298.0,70,Edwardian Stone,0,Spring
166.0,166.0,16,Victorian Brick,5,Spring
1957.0,1957.0,60,Edwardian Stone,9,Autumn
2775.0,2775.0,103,Victorian Brick,1,Summer
1015.0,1015.0,44,Modern Timber Frame,7,Autumn
2050.0,2050.0,115,Post-War Concrete,9,Summer
816.0,816.0,24,Modern Timber Frame,5,Spring
2376.0,2376.0,113,Edwardian Stone,9,Spring
2477.0,2477.0,106,Modern Timber Frame,3,Summer
1035.0,1035.0,42,Modern Timber Frame,4,Winter
551.0,551.0,78,Edwardian Stone,2,Winter
1141.0,1141.0,76,Victorian Brick,5,Spring
1271.0,1271.0,15,Post-War Concrete,0,Autumn
1030.0,1030.0,55,Post-War Concrete,2,Winter
197.0,197.0,107,Modern Timber Frame,3,Winter
2790.0,2790.0,98,Modern Timber Frame,8,Winter
1138.0,1138.0,89,Post-War Concrete,5,Autumn
264.0,264.0,68,Edwardian Stone,8,Summer
711.0,711.0,51,Victorian Brick,8,Autumn
1198.0,1198.0,109,Victorian Brick,9,Spring
2522.0,2522.0,47,Modern Timber Frame,7,Summer
1716.0,1716.0,44,Post-War Concrete,9,Spring
2001.0,2001.0,30,Post-War Concrete,1,Summer
587.0,587.0,95,Modern Timber Frame,2,Winter
1889.0,1889.0,52,Edwardian Stone,8,Spring
1575.0,1575.0,59,Post-War Concrete,5,Autumn
338.0,338.0,63,Edwardian Stone,3,Autumn
2640.0,2640.0,83,Edwardian Stone,9,Autumn
550.0,550.0,38,Victorian Brick,4,Autumn
24.0,24.0,115,Post-War Concrete,3,Winter
130.0,130.0,113,Edwardian Stone,1,Summer
1023.0,1023.0,21,Modern Timber Frame,4,Autumn
128.0,128.0,47,Post-War Concrete,1,Winter
1599.0,1599.0,49,Edwardian Stone,4,Spring
1044.0,1044.0,41,Edwardian Stone,9,Autumn
1344.0,1344.0,31,Post-War Concrete,4,Spring
755.0,755.0,66,Post-War Concrete,6,Winter
452.0,452.0,116,Post-War Concrete,5,Spring
1782.0,1782.0,84,Modern Timber Frame,0,Spring
587.0,587.0,62,Victorian Brick,2,Summer
2275.0,2275.0,25,Edwardian Stone,5,Summer
2239.0,2239.0,115,Edwardian Stone,2,Autumn
1128.0,1128.0,76,Victorian Brick,4,Autumn
2128.0,2128.0,59,Modern Timber Frame,9,Winter
2248.0,2248.0,79,Victorian Brick,1,Winter
385.0,385.0,93,Modern Timber Frame,7,Autumn
791.0,791.0,73,Victorian Brick,9,Autumn
1944.0,1944.0,44,Modern Timber Frame,7,Autumn
869.0,869.0,116,Post-War Concrete,1,Autumn
1606.0,1606.0,118,Edwardian Stone,6,Spring
2865.0,2865.0,27,Post-War Concrete,0,Autumn
2782.0,2782.0,90,Post-War Concrete,9,Winter
1696.0,1696.0,61,Edwardian Stone,8,Summer
1463.0,1463.0,85,Victorian Brick,2,Spring
1375.0,1375.0,60,Edwardian Stone,1,Spring
53.0,53.0,85,Edwardian Stone,1,Spring
633.0,633.0,78,Victorian Brick,9,Spring
686.0,686.0,64,Edwardian Stone,4,Autumn
631.0,631.0,19,Victorian Brick,0,Winter
2109.0,2109.0,116,Modern Timber Frame,5,Winter
622.0,622.0,93,Edwardian Stone,4,Autumn
629.0,629.0,119,Edwardian Stone,1,Autumn
1532.0,1532.0,91,Post-War Concrete,0,Winter
621.0,621.0,108,Edwardian Stone,4,Spring
1532.0,1532.0,112,Victorian Brick,9,Autumn
1442.0,1442.0,66,Modern Timber Frame,9,Winter
2040.0,2040.0,58,Modern Timber Frame,9,Winter
1445.0,1445.0,107,Victorian Brick,0,Winter
1921.0,1921.0,36,Victorian Brick,6,Summer
1440.0,1440.0,63,Victorian Brick,0,Summer
1532.0,1532.0,8,Modern Timber Frame,6,Summer
2272.0,2272.0,79,Edwardian Stone,0,Winter
2273.0,2273.0,24,Modern Timber Frame,0,Spring
688.0,688.0,99,Edwardian Stone,9,Summer
1692.0,1692.0,100,Modern Timber Frame,3,Summer
1692.0,1692.0,7,Modern Timber Frame,5,Summer
1696.0,1696.0,20,Modern Timber Frame,1,Spring
1698.0,1698.0,92,Victorian Brick,0,Winter
688.0,688.0,112,Post-War Concrete,2,Spring
530.0,530.0,63,Modern Timber Frame,7,Winter
2396.0,2396.0,42,Victorian Brick,9,Autumn
682.0,682.0,80,Victorian Brick,7,Summer
345.0,345.0,78,Post-War Concrete,2,Summer
2247.0,2247.0,21,Post-War Concrete,6,Spring
2589.0,2589.0,119,Edwardian Stone,0,Autumn
2785.0,2785.0,118,Modern Timber Frame,9,Winter
2783.0,2783.0,95,Victorian Brick,3,Spring
1699.0,1699.0,39,Post-War Concrete,9,Summer
2672.0,2672.0,33,Victorian Brick,3,Autumn
2273.0,2273.0,43,Edwardian Stone,2,Spring
1087.0,1087.0,74,Post-War Concrete,0,Autumn
951.0,951.0,84,Modern Timber Frame,4,Winter
2782.0,2782.0,58,Victorian Brick,5,Winter
629.0,629.0,45,Modern Timber Frame,3,Spring
1016.0,1016.0,68,Victorian Brick,1,Autumn
2118.0,2118.0,17,Edwardian Stone,9,Winter
1294.0,1294.0,37,Modern Timber Frame,9,Winter
1306.0,1306.0,81,Post-War Concrete,9,Winter
1087.0,1087.0,34,Modern Timber Frame,3,Winter
725.0,725.0,13,Victorian Brick,7,Summer
2044.0,2044.0,55,Victorian Brick,1,Autumn
2118.0,2118.0,47,Edwardian Stone,7,Spring
2785.0,2785.0,40,Edwardian Stone,8,Spring
732.0,732.0,117,Post-War Concrete,0,Summer
