property_id,season,avg_temp_c,rainfall_mm,maintenance_risk_score
1420.0,Autumn,11,4.0,1
1792.0,Winter,2,1.0,6
1792.0,Spring,7,2.0,1
1792.0,Summer,5,3.3,2
1792.0,Autumn,18,4.5,8
340.0,Winter,11,2.4,9
340.0,Spring,7,3.4,6
340.0,Summer,12,0.8,5
340.0,Autumn,7,2.3,2
547.0,Winter,14,2.7,7
547.0,Spring,19,1.8,4
547.0,Summer,18,0.8,2
547.0,Autumn,17,4.8,1
1143.0,Winter,13,2.9,7
1143.0,Spring,3,3.0,9
1143.0,Summer,18,1.1,4
1143.0,Autumn,15,2.1,3
230.0,Winter,8,1.1,5
230.0,Spring,18,2.1,5
230.0,Summer,2,2.0,6
230.0,Autumn,3,3.0,3
2413.0,Winter,7,4.2,9
2413.0,Spring,8,0.8,6
2413.0,Summer,4,4.2,4
2413.0,Autumn,13,0.7,5
1855.0,Winter,12,1.1,5
1855.0,Spring,5,1.3,1
1855.0,Summer,12,4.9,8
1855.0,Autumn,10,2.7,6
908.0,Winter,5,0.7,1
908.0,Spring,6,5.0,7
908.0,Summer,7,3.0,3
908.0,Autumn,13,0.7,7
2707.0,Winter,17,3.2,6
2707.0,Spring,2,0.6,9
2707.0,Summer,13,1.0,7
2707.0,Autumn,17,2.5,7
2862.0,Winter,5,3.5,4
2862.0,Spring,6,2.7,2
2862.0,Summer,17,3.8,3
2862.0,Autumn,13,4.6,2
2593.0,Winter,11,3.9,9
2593.0,Spring,10,2.3,4
2593.0,Summer,21,4.9,8
2593.0,Autumn,14,4.6,9
2027.0,Winter,5,4.6,8
2027.0,Spring,18,3.4,1
2027.0,Summer,19,4.1,2
2027.0,Autumn,2,0.6,2
2707.0,Winter,11,3.1,2
2707.0,Spring,5,0.8,4
2707.0,Summer,18,1.6,9
2707.0,Autumn,20,1.7,8
2127.0,Winter,18,4.9,2
2127.0,Spring,11,2.6,8
2127.0,Summer,17,1.4,7
2127.0,Autumn,9,4.5,4
2379.0,Winter,3,1.6,7
2379.0,Spring,8,0.5,1
2379.0,Summer,8,1.6,2
2379.0,Autumn,2,2.8,4
665.0,Winter,11,2.1,5
665.0,Spring,5,4.9,9
665.0,Summer,14,4.1,8
665.0,Autumn,6,3.2,2
1735.0,Winter,10,0.6,7
1735.0,Spring,13,2.6,2
1735.0,Summer,13,1.2,4
1735.0,Autumn,7,1.2,5
858.0,Winter,5,1.9,1
858.0,Spring,18,3.9,3
858.0,Summer,6,0.9,6
858.0,Autumn,11,3.7,8
2294.0,Winter,21,3.1,3
2294.0,Spring,19,1.6,6
2294.0,Summer,20,3.9,1
2294.0,Autumn,6,1.0,4
1191.0,Winter,12,2.7,9
1191.0,Spring,11,0.6,6
1191.0,Summer,14,1.3,6
1191.0,Autumn,2,4.1,8
892.0,Winter,14,3.4,5
892.0,Spring,7,3.9,9
892.0,Summer,5,4.1,2
892.0,Autumn,10,4.4,7
907.0,Winter,6,4.9,6
907.0,Spring,18,2.7,6
907.0,Summer,3,4.5,8
907.0,Autumn,14,2.6,9
2254.0,Winter,17,4.3,5
2254.0,Spring,9,1.9,8
2254.0,Summer,12,0.8,2
2254.0,Autumn,8,3.4,8
4.0,Winter,14,1.2,1
4.0,Spring,20,3.3,8
4.0,Summer,4,3.5,2
4.0,Autumn,20,1.9,3
895.0,Winter,5,3.6,4
895.0,Spring,11,0.7,3
895.0,Summer,4,3.4,4
895.0,Autumn,20,3.8,1
2629.0,Winter,8,2.2,1
2629.0,Spring,4,4.5,7
2629.0,Summer,12,5.0,3
2629.0,Autumn,6,2.3,9
976.0,Winter,19,2.5,3
976.0,Spring,2,2.9,9
976.0,Summer,16,3.0,1
976.0,Autumn,8,2.7,1
72.0,Winter,19,3.7,1
72.0,Spring,16,4.3,3
72.0,Summer,2,4.5,7
72.0,Autumn,11,1.6,7
2707.0,Winter,21,1.0,7
2707.0,Spring,2,0.8,3
2707.0,Summer,7,3.1,6
2707.0,Autumn,12,4.3,9
2706.0,Winter,19,0.9,1
2706.0,Spring,20,2.2,8
2706.0,Summer,9,0.8,2
2706.0,Autumn,12,3.6,8
507.0,Winter,21,0.9,6
507.0,Spring,10,0.8,4
507.0,Summer,3,0.7,6
507.0,Autumn,3,3.2,5
1325.0,Winter,9,5.0,4
1325.0,Spring,16,1.1,9
1325.0,Summer,12,1.6,4
1325.0,Autumn,4,2.0,9
1017.0,Winter,13,3.5,5
1017.0,Spring,11,1.5,1
1017.0,Summer,15,4.2,5
1017.0,Autumn,10,2.0,3
2660.0,Winter,12,4.9,8
2660.0,Spring,18,4.4,1
2660.0,Summer,20,2.9,5
2660.0,Autumn,10,1.3,9
2234.0,Winter,12,1.5,6
2234.0,Spring,14,4.9,9
2234.0,Summer,16,4.5,5
2234.0,Autumn,3,0.7,4
191.0,Winter,12,0.7,1
191.0,Spring,16,1.6,4
191.0,Summer,17,4.1,4
191.0,Autumn,10,1.2,5
96.0,Winter,7,2.6,3
96.0,Spring,14,3.2,8
96.0,Summer,19,3.9,2
96.0,Autumn,14,1.4,1
1324.0,Winter,4,4.6,7
1324.0,Spring,8,1.0,5
1324.0,Summer,5,3.5,9
1324.0,Autumn,9,2.6,6
2420.0,Winter,10,0.6,7
2420.0,Spring,5,1.5,3
2420.0,Summer,17,1.4,5
2420.0,Autumn,5,2.5,6
2054.0,Winter,19,0.8,9
2054.0,Spring,12,0.6,4
2054.0,Summer,11,1.2,6
2054.0,Autumn,13,1.9,2
284.0,Winter,10,4.6,9
284.0,Spring,20,2.3,1
284.0,Summer,11,1.2,1
284.0,Autumn,8,4.4,4
101.0,Winter,11,2.7,1
101.0,Spring,21,2.6,8
101.0,Summer,4,0.6,6
101.0,Autumn,15,1.1,3
2409.0,Winter,11,1.6,7
2409.0,Spring,11,2.3,3
2409.0,Summer,21,2.5,9
2409.0,Autumn,12,0.6,4
780.0,Winter,9,3.4,9
780.0,Spring,7,1.5,9
780.0,Summer,7,4.0,5
780.0,Autumn,6,4.8,8
2707.0,Winter,20,2.2,6
2707.0,Spring,8,4.2,9
2707.0,Summer,9,4.7,7
2707.0,Autumn,15,2.9,1
1084.0,Winter,7,1.9,7
1084.0,Spring,9,1.9,2
1084.0,Summer,19,2.9,9
1084.0,Autumn,7,2.1,2
2196.0,Winter,14,2.8,4
2196.0,Spring,18,1.1,8
2196.0,Summer,9,2.3,5
2196.0,Autumn,21,3.9,2
192.0,Winter,19,2.0,4
192.0,Spring,19,3.9,7
192.0,Summer,15,1.8,1
192.0,Autumn,7,4.2,7
835.0,Winter,5,3.7,3
835.0,Spring,6,4.8,1
835.0,Summer,8,2.1,1
835.0,Autumn,13,4.5,9
127.0,Winter,13,2.6,8
127.0,Spring,3,1.4,2
127.0,Summer,14,1.3,1
127.0,Autumn,13,0.5,8
591.0,Winter,10,3.9,4
591.0,Spring,6,4.8,1
591.0,Summer,3,1.8,5
591.0,Autumn,3,3.4,5
1123.0,Winter,2,3.6,8
1123.0,Spring,13,3.8,6
1123.0,Summer,3,0.8,3
1123.0,Autumn,20,3.8,3
2867.0,Winter,6,3.5,1
2867.0,Spring,4,2.2,2
2867.0,Summer,5,1.6,9
2867.0,Autumn,9,0.8,3
1286.0,Winter,12,4.5,8
1286.0,Spring,8,4.7,1
1286.0,Summer,6,4.7,7
1286.0,Autumn,19,3.7,2
1689.0,Winter,17,5.0,4
1689.0,Spring,2,3.4,1
1689.0,Summer,2,0.6,8
1689.0,Autumn,15,4.7,6
149.0,Winter,8,1.0,9
149.0,Spring,8,3.5,3
149.0,Summer,20,1.7,4
149.0,Autumn,15,4.5,6
583.0,Winter,14,1.3,8
583.0,Spring,11,3.0,1
583.0,Summer,2,1.0,7
583.0,Autumn,14,1.8,3
990.0,Winter,11,2.2,5
990.0,Spring,4,0.6,6
990.0,Summer,9,2.6,6
990.0,Autumn,4,3.6,1
1297.0,Winter,15,1.2,7
1297.0,Spring,3,3.8,2
1297.0,Summer,10,2.7,3
1297.0,Autumn,2,4.5,5
422.0,Winter,19,1.2,6
422.0,Spring,4,1.5,2
422.0,Summer,10,0.8,5
422.0,Autumn,14,4.0,5
256.0,Winter,20,2.2,8
256.0,Spring,12,1.1,8
256.0,Summer,8,4.3,9
256.0,Autumn,6,2.1,1
1360.0,Winter,9,3.2,6
1360.0,Spring,6,1.0,7
1360.0,Summer,6,0.5,1
1360.0,Autumn,9,2.5,7
2585.0,Winter,18,2.4,6
2585.0,Spring,19,1.1,6
2585.0,Summer,3,2.1,8
2585.0,Autumn,8,1.6,2
924.0,Winter,11,3.5,3
924.0,Spring,12,1.8,1
924.0,Summer,5,3.3,8
924.0,Autumn,8,3.0,3
1074.0,Winter,7,4.8,3
1074.0,Spring,8,4.8,3
1074.0,Summer,2,2.5,3
1074.0,Autumn,13,4.9,2
1932.0,Winter,7,1.5,6
1932.0,Spring,17,3.7,3
1932.0,Summer,4,4.3,5
1932.0,Autumn,5,2.9,5
78.0,Winter,10,4.4,4
78.0,Spring,7,1.3,8
78.0,Summer,6,1.0,4
78.0,Autumn,17,3.2,5
589.0,Winter,16,1.5,7
589.0,Spring,11,2.7,7
589.0,Summer,8,2.3,4
589.0,Autumn,14,4.0,4
2192.0,Winter,21,3.0,5
2192.0,Spring,13,3.4,1
2192.0,Summer,8,2.4,8
2192.0,Autumn,20,1.2,4
122.0,Winter,5,2.6,1
122.0,Spring,5,3.2,5
122.0,Summer,8,4.8,7
122.0,Autumn,4,2.2,9
424.0,Winter,16,4.6,4
424.0,Spring,12,4.8,1
424.0,Summer,12,0.8,9
424.0,Autumn,12,1.3,7
2065.0,Winter,9,1.1,4
2065.0,Spring,8,1.1,9
2065.0,Summer,3,4.9,1
2065.0,Autumn,21,3.8,3
435.0,Winter,18,3.7,9
435.0,Spring,21,2.6,7
435.0,Summer,3,3.8,1
435.0,Autumn,9,4.3,9
1125.0,Winter,2,4.1,8
1125.0,Spring,10,2.4,9
1125.0,Summer,10,4.0,3
1125.0,Autumn,10,2.2,1
702.0,Winter,15,1.5,5
702.0,Spring,12,2.0,2
702.0,Summer,17,3.4,4
702.0,Autumn,20,2.7,1
570.0,Winter,8,1.3,8
570.0,Spring,10,2.8,1
570.0,Summer,13,4.7,8
570.0,Autumn,20,2.3,6
1795.0,Winter,20,3.1,4
1795.0,Spring,12,1.2,3
1795.0,Summer,13,2.7,6
1795.0,Autumn,2,4.8,2
2701.0,Winter,2,2.4,1
2701.0,Spring,15,1.9,2
2701.0,Summer,7,4.7,4
2701.0,Autumn,15,1.7,1
1400.0,Winter,14,4.1,5
1400.0,Spring,2,2.1,4
1400.0,Summer,3,1.5,1
1400.0,Autumn,17,3.7,7
2549.0,Winter,15,3.3,4
2549.0,Spring,11,2.8,3
2549.0,Summer,17,4.1,7
2549.0,Autumn,7,1.3,5
1547.0,Winter,2,1.8,8
1547.0,Spring,10,4.7,5
1547.0,Summer,6,1.9,8
1547.0,Autumn,18,4.1,6
2828.0,Winter,3,2.1,4
2828.0,Spring,17,1.2,9
2828.0,Summer,6,4.8,7
2828.0,Autumn,15,2.2,1
879.0,Winter,19,3.1,2
879.0,Spring,19,4.1,9
879.0,Summer,17,4.4,5
879.0,Autumn,2,4.0,9
2186.0,Winter,8,2.6,1
2186.0,Spring,15,3.4,4
2186.0,Summer,13,1.5,8
2186.0,Autumn,14,4.4,4
227.0,Winter,13,2.9,1
227.0,Spring,11,2.6,9
227.0,Summer,11,4.2,9
227.0,Autumn,8,0.8,3
2599.0,Winter,3,3.1,7
2599.0,Spring,7,1.2,9
2599.0,Summer,21,4.5,3
2599.0,Autumn,18,3.0,3
1735.0,Winter,12,1.0,4
1735.0,Spring,3,2.3,3
1735.0,Summer,20,0.6,6
1735.0,Autumn,11,3.5,5
2560.0,Winter,20,1.7,7
2560.0,Spring,9,3.7,5
2560.0,Summer,7,1.0,4
2560.0,Autumn,18,1.0,3
2287.0,Winter,6,0.8,6
2287.0,Spring,5,2.0,6
2287.0,Summer,7,2.0,2
2287.0,Autumn,4,1.2,9
1852.0,Winter,6,3.4,8
1852.0,Spring,13,4.7,6
1852.0,Summer,17,2.3,5
1852.0,Autumn,3,3.7,4
1083.0,Winter,11,1.1,8
1083.0,Spring,19,3.2,2
1083.0,Summer,19,3.1,2
1083.0,Autumn,10,2.2,3
1746.0,Winter,14,4.2,2
1746.0,Spring,20,1.4,6
1746.0,Summer,18,3.2,1
1746.0,Autumn,5,4.4,6
1335.0,Winter,21,3.8,8
1335.0,Spring,21,1.8,5
1335.0,Summer,4,0.7,3
1335.0,Autumn,16,0.7,7
808.0,Winter,19,3.9,1
808.0,Spring,5,4.8,2
808.0,Summer,15,3.6,6
808.0,Autumn,20,3.4,2
259.0,Winter,2,2.2,4
259.0,Spring,14,1.5,9
259.0,Summer,7,4.4,8
259.0,Autumn,7,2.2,3
1728.0,Winter,3,1.7,9
1728.0,Spring,8,4.8,7
1728.0,Summer,20,4.9,2
1728.0,Autumn,18,3.5,6
1766.0,Winter,4,2.6,4
1766.0,Spring,2,3.2,2
1766.0,Summer,9,4.2,1
1766.0,Autumn,10,4.7,3
1093.0,Winter,21,3.6,8
1093.0,Spring,16,0.9,2
1093.0,Summer,11,2.2,5
1093.0,Autumn,8,3.8,7
2550.0,Winter,12,0.8,4
2550.0,Spring,20,0.8,1
2550.0,Summer,6,0.9,3
2550.0,Autumn,14,3.8,2
2690.0,Winter,16,3.2,2
2690.0,Spring,20,4.9,9
2690.0,Summer,13,3.9,7
2690.0,Autumn,3,1.6,7
1292.0,Winter,8,4.0,8
1292.0,Spring,2,1.2,1
1292.0,Summer,4,3.6,2
1292.0,Autumn,13,0.8,4
1932.0,Winter,20,4.6,5
1932.0,Spring,11,3.6,7
1932.0,Summer,13,3.0,2
1932.0,Autumn,18,3.2,3
501.0,Winter,13,3.5,5
501.0,Spring,2,4.2,4
501.0,Summer,13,3.8,1
501.0,Autumn,4,2.7,3
449.0,Winter,17,1.1,7
449.0,Spring,19,4.5,6
449.0,Summer,5,4.6,7
449.0,Autumn,4,4.9,1
2000.0,Winter,16,1.2,4
2000.0,Spring,15,0.8,5
2000.0,Summer,14,2.4,2
2000.0,Autumn,2,4.3,7
616.0,Winter,7,4.7,9
616.0,Spring,18,1.3,3
616.0,Summer,9,1.3,1
616.0,Autumn,3,4.0,1
541.0,Winter,10,4.2,9
541.0,Spring,2,3.5,1
541.0,Summer,13,3.5,5
541.0,Autumn,14,1.6,5
451.0,Winter,16,0.7,5
451.0,Spring,4,2.1,1
451.0,Summer,14,5.0,8
451.0,Autumn,6,1.4,2
1148.0,Winter,5,1.8,2
1148.0,Spring,19,2.2,4
1148.0,Summer,4,1.6,8
1148.0,Autumn,17,3.6,8
2633.0,Winter,15,3.7,9
2633.0,Spring,19,2.9,8
2633.0,Summer,13,0.8,8
2633.0,Autumn,18,0.9,5
1932.0,Winter,13,4.2,4
1932.0,Spring,3,2.7,4
1932.0,Summer,4,4.1,3
1932.0,Autumn,16,4.3,8
463.0,Winter,20,3.5,5
463.0,Spring,17,2.4,6
463.0,Summer,20,3.6,9
463.0,Autumn,19,4.6,8
1223.0,Winter,19,4.2,1
1223.0,Spring,7,2.1,5
1223.0,Summer,16,2.0,2
1223.0,Autumn,9,2.7,3
2229.0,Winter,21,2.0,7
2229.0,Spring,5,3.1,7
2229.0,Summer,8,4.4,5
2229.0,Autumn,14,4.5,2
962.0,Winter,7,2.3,8
962.0,Spring,18,4.3,6
962.0,Summer,10,2.0,3
962.0,Autumn,8,3.3,1
2715.0,Winter,3,2.9,8
2715.0,Spring,17,1.9,8
2715.0,Summer,15,2.7,4
2715.0,Autumn,8,2.3,5
1191.0,Winter,19,3.1,1
1191.0,Spring,2,2.0,4
1191.0,Summer,6,1.1,9
1191.0,Autumn,11,1.6,4
2103.0,Winter,4,3.3,2
2103.0,Spring,10,3.4,7
2103.0,Summer,21,1.0,1
2103.0,Autumn,8,0.7,9
1285.0,Winter,21,4.7,2
1285.0,Spring,10,2.8,5
1285.0,Summer,7,3.4,8
1285.0,Autumn,11,4.5,9
1284.0,Winter,10,1.4,4
1284.0,Spring,13,2.3,7
1284.0,Summer,9,0.7,2
1284.0,Autumn,8,3.2,7
2000.0,Winter,6,2.8,1
2000.0,Spring,2,4.9,2
2000.0,Summer,7,1.9,3
2000.0,Autumn,3,1.1,7
1272.0,Winter,4,4.6,7
1272.0,Spring,6,2.7,3
1272.0,Summer,3,3.6,4
1272.0,Autumn,7,3.0,4
658.0,Winter,9,1.0,7
658.0,Spring,15,2.3,6
658.0,Summer,19,4.9,9
658.0,Autumn,15,1.5,3
1971.0,Winter,19,1.3,4
1971.0,Spring,21,2.4,8
1971.0,Summer,17,1.2,2
1971.0,Autumn,19,1.2,5
712.0,Winter,2,2.4,3
712.0,Spring,7,4.9,9
712.0,Summer,3,4.0,2
712.0,Autumn,15,1.1,5
2694.0,Winter,10,2.1,4
2694.0,Spring,10,1.3,6
2694.0,Summer,3,1.0,6
2694.0,Autumn,19,1.8,5
489.0,Winter,19,4.8,1
489.0,Spring,11,0.7,7
489.0,Summer,2,1.3,6
489.0,Autumn,18,4.1,5
2715.0,Winter,13,2.1,4
2715.0,Spring,3,4.4,9
2715.0,Summer,6,1.9,4
2715.0,Autumn,13,4.4,2
124.0,Winter,18,4.5,9
124.0,Spring,6,1.6,4
124.0,Summer,8,0.8,4
124.0,Autumn,8,1.2,9
985.0,Winter,19,4.3,9
985.0,Spring,14,3.4,7
985.0,Summer,4,3.4,1
985.0,Autumn,17,3.0,4
2355.0,Winter,13,3.3,9
2355.0,Spring,15,4.8,2
2355.0,Summer,11,2.6,5
2355.0,Autumn,3,1.3,6
258.0,Winter,13,4.0,2
258.0,Spring,2,0.6,3
258.0,Summer,5,4.4,3
258.0,Autumn,2,4.8,5
2056.0,Winter,21,2.4,7
2056.0,Spring,15,2.7,8
2056.0,Summer,9,2.5,2
2056.0,Autumn,12,4.1,6
2286.0,Winter,11,4.5,5
2286.0,Spring,21,2.6,4
2286.0,Summer,5,2.4,1
2286.0,Autumn,16,4.8,1
218.0,Winter,6,4.3,9
218.0,Spring,10,4.2,7
218.0,Summer,7,2.6,2
218.0,Autumn,8,0.6,2
1635.0,Winter,21,1.6,6
1635.0,Spring,5,3.0,6
1635.0,Summer,19,0.7,7
1635.0,Autumn,7,2.5,4
508.0,Winter,10,1.4,7
508.0,Spring,4,2.2,6
508.0,Summer,3,3.6,5
508.0,Autumn,17,1.6,2
112.0,Winter,10,4.7,2
112.0,Spring,21,2.2,7
112.0,Summer,12,1.7,9
112.0,Autumn,21,3.1,9
636.0,Winter,17,1.0,4
636.0,Spring,8,4.5,2
636.0,Summer,4,4.3,3
636.0,Autumn,7,4.0,8
1651.0,Winter,2,1.2,4
1651.0,Spring,3,2.2,5
1651.0,Summer,6,4.8,9
1651.0,Autumn,18,4.9,9
2852.0,Winter,8,3.7,7
2852.0,Spring,4,0.6,3
2852.0,Summer,18,0.8,1
2852.0,Autumn,15,1.9,6
287.0,Winter,2,2.1,6
287.0,Spring,18,3.3,7
287.0,Summer,10,4.2,7
287.0,Autumn,11,3.4,6
1222.0,Winter,19,1.2,5
1222.0,Spring,10,1.8,6
1222.0,Summer,6,2.7,3
1222.0,Autumn,5,1.4,2
1687.0,Winter,7,4.0,3
1687.0,Spring,14,3.7,9
1687.0,Summer,8,3.5,8
1687.0,Autumn,2,0.8,2
2815.0,Winter,4,4.9,8
2815.0,Spring,4,3.6,9
2815.0,Summer,9,2.6,8
2815.0,Autumn,9,1.3,1
2634.0,Winter,8,2.1,4
2634.0,Spring,18,3.3,3
2634.0,Summer,16,2.1,7
2634.0,Autumn,6,3.3,2
2634.0,Winter,5,4.4,9
2634.0,Spring,14,2.8,2
2634.0,Summer,9,2.5,5
2634.0,Autumn,9,4.0,6
1481.0,Winter,10,2.2,4
1481.0,Spring,11,1.0,7
1481.0,Summer,4,1.9,1
1481.0,Autumn,11,4.9,8
2822.0,Winter,8,0.8,4
2822.0,Spring,13,2.7,1
2822.0,Summer,10,4.0,1
2822.0,Autumn,3,4.1,4
2475.0,Winter,8,4.1,1
2475.0,Spring,16,0.8,1
2475.0,Summer,8,2.0,4
2475.0,Autumn,13,4.6,3
1469.0,Winter,10,4.5,4
1469.0,Spring,6,4.3,1
1469.0,Summer,12,1.7,9
1469.0,Autumn,6,2.7,9
299.0,Winter,21,3.3,1
299.0,Spring,21,4.6,7
299.0,Summer,2,0.9,5
299.0,Autumn,10,1.3,2
1469.0,Winter,8,4.9,7
1469.0,Spring,5,3.0,3
1469.0,Summer,15,4.0,7
1469.0,Autumn,15,3.1,8
156.0,Winter,3,1.1,3
156.0,Spring,21,1.1,7
156.0,Summer,4,0.6,8
156.0,Autumn,12,1.9,8
1469.0,Winter,10,3.3,8
1469.0,Spring,21,4.8,8
1469.0,Summer,13,2.3,6
1469.0,Autumn,5,4.0,2
510.0,Winter,14,3.4,8
510.0,Spring,15,3.1,3
510.0,Summer,11,0.6,8
510.0,Autumn,15,1.9,2
1530.0,Winter,9,2.8,6
1530.0,Spring,6,4.9,3
1530.0,Summer,4,2.1,2
1530.0,Autumn,19,4.2,3
2817.0,Winter,19,3.1,1
2817.0,Spring,13,3.3,6
2817.0,Summer,7,3.4,8
2817.0,Autumn,12,0.6,5
734.0,Winter,7,3.2,5
734.0,Spring,20,0.8,7
734.0,Summer,9,3.7,3
734.0,Autumn,19,4.8,7
1719.0,Winter,14,2.7,3
1719.0,Spring,21,4.3,9
1719.0,Summer,21,0.8,2
1719.0,Autumn,12,3.0,9
2562.0,Winter,11,1.8,8
2562.0,Spring,7,1.5,9
2562.0,Summer,5,1.2,6
2562.0,Autumn,15,2.7,1
2333.0,Winter,7,3.4,4
2333.0,Spring,17,4.4,8
2333.0,Summer,8,1.6,9
2333.0,Autumn,10,1.0,9
446.0,Winter,5,4.1,4
446.0,Spring,21,2.1,6
446.0,Summer,16,2.6,8
446.0,Autumn,9,1.3,9
769.0,Winter,6,2.3,7
769.0,Spring,11,1.4,6
769.0,Summer,7,3.0,3
769.0,Autumn,12,3.8,9
359.0,Winter,11,3.9,1
359.0,Spring,21,0.9,9
359.0,Summer,11,2.9,6
359.0,Autumn,21,4.9,8
2019.0,Winter,9,5.0,3
2019.0,Spring,21,0.5,3
2019.0,Summer,4,1.0,8
2019.0,Autumn,16,3.2,4
568.0,Winter,4,2.8,6
568.0,Spring,16,4.8,9
568.0,Summer,21,3.1,3
568.0,Autumn,11,1.8,9
118.0,Winter,16,1.4,7
118.0,Spring,3,3.9,9
118.0,Summer,13,2.3,1
118.0,Autumn,5,1.0,4
1813.0,Winter,12,4.1,5
1813.0,Spring,14,0.7,7
1813.0,Summer,2,2.5,5
1813.0,Autumn,13,1.2,1
1469.0,Winter,3,3.3,8
1469.0,Spring,6,1.8,8
1469.0,Summer,19,2.1,6
1469.0,Autumn,7,0.9,2
258.0,Winter,5,2.9,9
258.0,Spring,17,3.8,6
258.0,Summer,13,3.0,8
258.0,Autumn,14,2.7,7
47.0,Winter,8,2.1,5
47.0,Spring,12,1.3,8
47.0,Summer,16,2.6,3
47.0,Autumn,4,0.8,5
1995.0,Winter,12,4.0,8
1995.0,Spring,15,4.7,1
1995.0,Summer,10,0.8,4
1995.0,Autumn,8,2.2,1
841.0,Winter,11,4.7,7
841.0,Spring,9,3.8,3
841.0,Summer,6,4.1,7
841.0,Autumn,19,1.1,8
884.0,Winter,20,2.1,3
884.0,Spring,4,0.7,4
884.0,Summer,20,2.1,5
884.0,Autumn,7,2.8,5
1688.0,Winter,12,2.9,8
1688.0,Spring,21,4.2,3
1688.0,Summer,15,3.1,7
1688.0,Autumn,16,1.8,7
2631.0,Winter,4,2.5,3
2631.0,Spring,10,3.9,5
2631.0,Summer,14,1.3,7
2631.0,Autumn,12,3.5,6
1656.0,Winter,12,4.3,3
1656.0,Spring,11,2.5,9
1656.0,Summer,17,2.1,9
1656.0,Autumn,19,0.5,9
1954.0,Winter,5,2.0,8
1954.0,Spring,20,4.7,4
1954.0,Summer,10,2.3,1
1954.0,Autumn,12,1.8,3
1277.0,Winter,7,1.4,6
1277.0,Spring,16,4.1,3
1277.0,Summer,14,1.8,3
1277.0,Autumn,6,4.5,9
2055.0,Winter,7,1.8,7
2055.0,Spring,5,0.8,9
2055.0,Summer,20,2.9,8
2055.0,Autumn,14,0.9,7
2527.0,Winter,14,2.1,7
2527.0,Spring,13,4.5,6
2527.0,Summer,16,3.3,2
2527.0,Autumn,6,2.3,2
2494.0,Winter,13,3.0,7
2494.0,Spring,12,2.9,5
2494.0,Summer,3,1.6,3
2494.0,Autumn,4,3.6,6
915.0,Winter,18,4.7,1
915.0,Spring,2,3.0,1
915.0,Summer,18,3.4,2
915.0,Autumn,13,4.9,8
968.0,Winter,2,0.7,5
968.0,Spring,10,3.7,4
968.0,Summer,10,1.4,7
968.0,Autumn,4,4.2,2
884.0,Winter,16,1.0,5
884.0,Spring,17,2.8,2
884.0,Summer,4,3.5,9
884.0,Autumn,20,4.2,3
2874.0,Winter,16,0.6,1
2874.0,Spring,11,1.5,8
2874.0,Summer,2,4.9,4
2874.0,Autumn,10,3.8,5
1104.0,Winter,21,3.3,2
1104.0,Spring,20,4.4,7
1104.0,Summer,13,3.8,2
1104.0,Autumn,21,3.8,4
1982.0,Winter,16,0.7,5
1982.0,Spring,10,1.1,6
1982.0,Summer,8,4.7,1
1982.0,Autumn,7,1.4,5
2406.0,Winter,7,2.1,1
2406.0,Spring,11,3.6,4
2406.0,Summer,10,1.2,1
2406.0,Autumn,19,0.5,2
2196.0,Winter,8,1.2,6
2196.0,Spring,2,4.0,3
2196.0,Summer,6,3.4,2
2196.0,Autumn,15,3.7,8
2530.0,Winter,5,1.5,6
2530.0,Spring,3,4.5,8
2530.0,Summer,20,0.9,7
2530.0,Autumn,6,1.0,3
114.0,Winter,12,1.1,3
114.0,Spring,5,4.5,2
114.0,Summer,12,3.4,7
114.0,Autumn,8,0.5,4
2104.0,Winter,19,2.3,3
2104.0,Spring,10,3.7,7
2104.0,Summer,6,1.7,3
2104.0,Autumn,3,1.4,8
1794.0,Winter,7,2.3,9
1794.0,Spring,17,1.2,6
1794.0,Summer,3,2.3,4
1794.0,Autumn,19,3.4,8
910.0,Winter,16,4.9,6
910.0,Spring,12,0.8,4
910.0,Summer,3,3.4,4
910.0,Autumn,5,2.4,9
1749.0,Winter,8,4.8,6
1749.0,Spring,4,4.4,6
1749.0,Summer,9,0.7,9
1749.0,Autumn,7,1.4,9
1268.0,Winter,19,1.3,8
1268.0,Spring,4,2.4,5
1268.0,Summer,15,3.0,4
1268.0,Autumn,9,5.0,4
1006.0,Winter,3,4.0,6
1006.0,Spring,16,1.0,5
1006.0,Summer,10,4.0,1
1006.0,Autumn,10,2.5,8
2671.0,Winter,14,1.1,8
2671.0,Spring,21,3.5,2
2671.0,Summer,4,3.7,8
2671.0,Autumn,4,4.5,1
1647.0,Winter,12,4.9,4
1647.0,Spring,8,3.1,1
1647.0,Summer,4,1.3,7
1647.0,Autumn,18,4.9,5
1113.0,Winter,14,4.4,4
1113.0,Spring,20,3.2,5
1113.0,Summer,17,3.7,5
1113.0,Autumn,3,4.0,3
1114.0,Winter,2,1.3,1
1114.0,Spring,19,1.9,8
1114.0,Summer,7,3.1,8
1114.0,Autumn,18,3.8,7
2506.0,Winter,15,1.6,1
2506.0,Spring,14,2.1,2
2506.0,Summer,12,3.8,7
2506.0,Autumn,21,3.3,1
2312.0,Winter,5,2.3,4
2312.0,Spring,16,1.0,8
2312.0,Summer,17,2.3,8
2312.0,Autumn,16,3.1,7
1649.0,Winter,5,4.5,2
1649.0,Spring,10,4.9,5
1649.0,Summer,6,0.9,8
1649.0,Autumn,19,4.4,8
969.0,Winter,19,0.5,3
969.0,Spring,13,4.7,6
